cgroup,commoditycode,pci,exp_share
Core countries,4302,-0.374291412705882,0.000139211454221765
Periphery countries,4302,-0.374291412705882,0.000551596556479861
Core countries,4303,-0.610001521764706,5.05739914954059e-05
Periphery countries,4303,-0.610001521764706,0.00218566484838399
Core countries,4304,-0.473877106705882,2.56071285741943e-06
Periphery countries,4304,-0.473877106705882,4.90793883146249e-06
Core countries,4401,-0.523651486470588,0.000416802384530017
Periphery countries,4401,-0.523651486470588,0.000225696235323483
Core countries,4402,-1.24630803529412,2.0263962995167e-05
Periphery countries,4402,-1.24630803529412,2.32686744553473e-05
Core countries,4403,-1.08553354294118,0.000860802834162307
Periphery countries,4403,-1.08553354294118,0.000512064765393915
Core countries,4404,-0.538592498235294,2.25390372347933e-05
Periphery countries,4404,-0.538592498235294,1.9803354666829e-05
Core countries,4405,-0.190524053764706,6.53150774689641e-06
Periphery countries,4405,-0.190524053764706,1.31972964288991e-06
Core countries,4406,-0.823515554705882,1.88695646525736e-05
Periphery countries,4406,-0.823515554705882,3.02121834167298e-06
Core countries,4407,-1.14742838352941,0.00671064205736883
Periphery countries,4407,-1.14742838352941,0.000648312707726606
Core countries,4408,-0.626806083529412,0.00026877883694815
Periphery countries,4408,-0.626806083529412,0.000284165940371377
Core countries,4409,-0.764974617647059,0.000565372099194561
Periphery countries,4409,-0.764974617647059,0.00024730160679896
Core countries,4410,0.363347321647059,0.0017531425941459
Periphery countries,4410,0.363347321647059,0.000875426474586155
Core countries,4411,0.0785005948411765,0.00212241608968068
Periphery countries,4411,0.0785005948411765,0.00124661233717186
Core countries,4412,-1.07343401411765,0.00195124271291203
Periphery countries,4412,-1.07343401411765,0.000385138348221606
Core countries,4413,-0.907788724117647,3.6551868109488e-05
Periphery countries,4413,-0.907788724117647,3.84525940329348e-05
Core countries,4414,-0.571321520470588,2.96094959861026e-05
Periphery countries,4414,-0.571321520470588,5.71453422788557e-05
Core countries,4415,0.138007973458824,0.000324755327198767
Periphery countries,4415,0.138007973458824,0.000289011437961276
Core countries,4416,0.300713842882353,2.37552041159845e-05
Periphery countries,4416,0.300713842882353,5.59155184393333e-05
Core countries,4417,-0.56155438,1.04829162434352e-05
Periphery countries,4417,-0.56155438,3.16458647750089e-05
Core countries,4418,-0.0524162191176471,0.00223443835934275
Periphery countries,4418,-0.0524162191176471,0.000796159659190556
Core countries,4419,-0.716569927647059,2.06974228785439e-05
Periphery countries,4419,-0.716569927647059,2.75312716394843e-05
Core countries,4420,-1.47021397647059,4.35970875333034e-05
Periphery countries,4420,-1.47021397647059,9.48029395794552e-05
Core countries,4421,-0.594725222941177,0.000253843101077129
Periphery countries,4421,-0.594725222941177,0.000214617294077429
Core countries,4501,-1.08264681058824,8.60209136951957e-07
Periphery countries,4501,-1.08264681058824,0.000372328584065812
Core countries,4502,-0.95172493,3.53691419706056e-07
Periphery countries,4502,-0.95172493,7.70139974013513e-05
Core countries,4503,-0.812174435882353,7.90524749394277e-06
Periphery countries,4503,-0.812174435882353,0.00245310678062213
Core countries,4504,0.111452439411765,2.25046162355191e-05
Periphery countries,4504,0.111452439411765,0.00177949964551988
Core countries,4601,-1.82861292941176,1.03974621033284e-05
Periphery countries,4601,-1.82861292941176,6.98164151997518e-06
Core countries,4602,-1.70239726470588,3.38627946702264e-05
Periphery countries,4602,-1.70239726470588,1.74457431622116e-05
Core countries,4701,0.727809264117647,3.70054599544552e-05
Periphery countries,4701,0.727809264117647,1.84585721519316e-05
Core countries,4702,0.731042615882353,0.000182999377060791
Periphery countries,4702,0.731042615882353,0.000120007135510276
Core countries,4703,0.0669500854588235,0.00381528140926948
Periphery countries,4703,0.0669500854588235,0.00311634084003808
Core countries,4704,0.867218621764706,0.000114865195946203
Periphery countries,4704,0.867218621764706,0.000229377741271413
Core countries,4705,0.684807741705882,0.000224297736445884
Periphery countries,4705,0.684807741705882,7.32967193884515e-06
Core countries,4706,-0.00480159311764706,4.49304303034193e-05
Periphery countries,4706,-0.00480159311764706,5.9703728671106e-05
Core countries,4707,-0.219368728705882,0.000592468727504646
Periphery countries,4707,-0.219368728705882,0.0006593021093266
Core countries,4801,0.805028334117647,0.00127185028953472
Periphery countries,4801,0.805028334117647,0.000143302411190173
Core countries,4802,0.734655201764706,0.00757779095547638
Periphery countries,4802,0.734655201764706,0.00461468674870176
Core countries,4803,-0.343460915823529,0.00040889281711447
Periphery countries,4803,-0.343460915823529,0.000481167263237031
Core countries,4804,0.278727288647059,0.00201987514184664
Periphery countries,4804,0.278727288647059,0.000971134356464026
Core countries,4805,0.470063091176471,0.00168038551922525
Periphery countries,4805,0.470063091176471,0.000615515115716877
Core countries,4806,1.59978670588235,0.000681649645857752
Periphery countries,4806,1.59978670588235,0.000115161791688902
Core countries,4807,0.486637488823529,0.000221450601356182
Periphery countries,4807,0.486637488823529,4.88589635732475e-05
Core countries,4808,0.180730041941176,0.000148385766570288
Periphery countries,4808,0.180730041941176,0.000101621201002448
Core countries,4809,0.684651664117647,0.000134874689793233
Periphery countries,4809,0.684651664117647,9.26872912760364e-05
Core countries,4810,0.994843356470588,0.0156590146903865
Periphery countries,4810,0.994843356470588,0.00161074353786792
Core countries,4811,1.09459027764706,0.00464217196042758
Periphery countries,4811,1.09459027764706,0.000911038839379447
Core countries,4812,0.51321722,1.30492534026136e-05
Periphery countries,4812,0.51321722,6.03651130882935e-06
Core countries,4813,0.460483164705882,0.000632477408998863
Periphery countries,4813,0.460483164705882,0.000179285025442981
Core countries,4814,0.849369214705882,0.000133386521800596
Periphery countries,4814,0.849369214705882,8.75929636859947e-05
Core countries,4815,0.352318320729412,7.52020105199643e-07
Periphery countries,4815,0.352318320729412,3.01309537460255e-07
Core countries,4816,0.546434265882353,6.1423883699613e-05
Periphery countries,4816,0.546434265882353,5.794858271524e-05
Core countries,4817,0.385379692941176,0.000122015033765249
Periphery countries,4817,0.385379692941176,0.000130533830820725
Core countries,4818,0.107797175705882,0.00167351444444249
Periphery countries,4818,0.107797175705882,0.00169442210838308
Core countries,4819,-0.375384814235294,0.00194424470211034
Periphery countries,4819,-0.375384814235294,0.00150626710296652
Core countries,4820,-0.819432273529412,0.000197793536619823
Periphery countries,4820,-0.819432273529412,0.000265671401546919
Core countries,4821,0.0261921342352941,0.000370457701580552
Periphery countries,4821,0.0261921342352941,0.000304828996652359
Core countries,4822,0.363426484294118,0.000134926519833956
Periphery countries,4822,0.363426484294118,7.48253038867149e-05
Core countries,4823,0.362083446882353,0.00186749269089944
Periphery countries,4823,0.362083446882353,0.000772010125204995
Core countries,4901,0.289347673294118,0.000931895772591064
Periphery countries,4901,0.289347673294118,0.00168139264846331
Core countries,4902,0.757124234705882,0.000752080690707046
Periphery countries,4902,0.757124234705882,0.000552216611387125
Core countries,4903,-0.0307287734117647,3.53985517596509e-05
Periphery countries,4903,-0.0307287734117647,4.54028079296396e-05
Core countries,4904,1.46275589411765,9.92369858807391e-06
Periphery countries,4904,1.46275589411765,4.48361700311015e-06
Core countries,4905,0.54133201882353,2.0307269228041e-05
Periphery countries,4905,0.54133201882353,5.37642958155463e-05
Core countries,4906,0.718883658823529,4.70731112320945e-05
Periphery countries,4906,0.718883658823529,1.92097882016922e-05
Core countries,4907,-1.39281780823529,6.71762056878999e-05
Periphery countries,4907,-1.39281780823529,0.000109576455483033
Core countries,4908,0.979078298235294,6.20433582287807e-05
Periphery countries,4908,0.979078298235294,6.73278823325808e-05
Core countries,4909,0.374135886529412,4.94245526343748e-05
Periphery countries,4909,0.374135886529412,2.76041362068374e-05
Core countries,4910,0.2416611812,3.24892655744409e-05
Periphery countries,4910,0.2416611812,2.20736508471523e-05
Core countries,4911,0.894462246470588,0.00142864367964801
Periphery countries,4911,0.894462246470588,0.000789389535491801
Core countries,5001,-0.917043601764706,3.18398968484617e-07
Periphery countries,5001,-0.917043601764706,1.93486544257785e-07
Core countries,5002,-1.47843011176471,1.41324141703801e-06
Periphery countries,5002,-1.47843011176471,6.79033924316895e-06
Core countries,5003,-1.30489176823529,1.4254002972238e-06
Periphery countries,5003,-1.30489176823529,1.3914103302549e-06
Core countries,5004,-0.962450812941177,4.8449156058151e-06
Periphery countries,5004,-0.962450812941177,1.30382185023014e-05
Core countries,5005,-0.0864595970588235,7.32756077323829e-07
Periphery countries,5005,-0.0864595970588235,4.35365742377698e-06
Core countries,5006,-0.201251725801765,4.73190904371233e-07
Periphery countries,5006,-0.201251725801765,1.81266710865236e-06
Core countries,5007,0.0745496331764706,2.22094707842276e-05
Periphery countries,5007,0.0745496331764706,0.000190224307739994
Core countries,5101,-1.58535292352941,3.26869762165278e-05
Periphery countries,5101,-1.58535292352941,0.00012026145903311
Core countries,5102,-1.48662963764706,1.20810132958227e-05
Periphery countries,5102,-1.48662963764706,2.03258327348936e-05
Core countries,5103,-0.528298277647059,4.06890166339096e-06
Periphery countries,5103,-0.528298277647059,8.90270032506882e-06
Core countries,5104,-0.259179240352941,1.6221734391576e-07
Periphery countries,5104,-0.259179240352941,9.24058008760941e-07
Core countries,5105,-0.765122811176471,5.27647466985072e-05
Periphery countries,5105,-0.765122811176471,0.000112533966023445
Core countries,5106,-0.100718156882353,3.54412102254226e-05
Periphery countries,5106,-0.100718156882353,0.000162646427097288
Core countries,5107,-0.0647884295294118,6.79323431925755e-05
Periphery countries,5107,-0.0647884295294118,0.00030682693111679
Core countries,5108,-0.815009741176471,1.66942819985954e-06
Periphery countries,5108,-0.815009741176471,3.06066318792137e-05
Core countries,5109,-0.401092241411765,1.06875000832083e-05
Periphery countries,5109,-0.401092241411765,4.60172687604834e-05
Core countries,5110,-0.0874992102941176,6.14396284365441e-07
Periphery countries,5110,-0.0874992102941176,1.00064449782183e-06
Core countries,5111,0.215318154152941,4.69066402921048e-05
Periphery countries,5111,0.215318154152941,0.000398301352803016
Core countries,5112,0.236722644158824,9.28414877320196e-05
Periphery countries,5112,0.236722644158824,0.000856175001719938
Core countries,5113,0.244716040411765,2.32830971719086e-06
Periphery countries,5113,0.244716040411765,3.87697020406257e-06
Core countries,5201,-2.32508740588235,2.09680818615837e-05
Periphery countries,5201,-2.32508740588235,0.00319164481568324
Core countries,5202,-1.78845755882353,1.81999891776948e-05
Periphery countries,5202,-1.78845755882353,0.000168416376284559
Core countries,5203,-1.73709484117647,3.73194580480618e-06
Periphery countries,5203,-1.73709484117647,5.9833444032108e-05
Core countries,5204,-1.08881070352941,3.991967801257e-06
Periphery countries,5204,-1.08881070352941,9.08554602116821e-05
Core countries,5205,-1.83217822941176,0.00015328038417488
Periphery countries,5205,-1.83217822941176,0.00125881428771369
Core countries,5206,-1.18879246647059,1.14173919417961e-05
Periphery countries,5206,-1.18879246647059,0.000129657311647207
Core countries,5207,-1.00303464117647,6.21815257562796e-06
Periphery countries,5207,-1.00303464117647,3.420600615642e-05
Core countries,5208,-1.35264825294118,0.000523431323408049
Periphery countries,5208,-1.35264825294118,0.00119017727064105
Core countries,5209,-1.55780624705882,0.000224506534897495
Periphery countries,5209,-1.55780624705882,0.00137723813018003
Core countries,5210,-0.687024185294118,7.60209416026315e-05
Periphery countries,5210,-0.687024185294118,0.000269913536993761
Core countries,5211,-0.800865462941177,0.000100075045103034
Periphery countries,5211,-0.800865462941177,0.000287633105646947
Core countries,5212,-1.20328910588235,2.1061327608463e-05
Periphery countries,5212,-1.20328910588235,0.000125647341901484
Core countries,5301,0.0596957302941177,9.10053741213511e-05
Periphery countries,5301,0.0596957302941177,7.50663018495345e-06
Core countries,5302,-0.310892764941177,1.07810570963553e-06
Periphery countries,5302,-0.310892764941177,9.74301363179171e-07
Core countries,5303,-2.54633477647059,1.98287429010397e-06
Periphery countries,5303,-2.54633477647059,4.32458642207567e-06
Core countries,5304,-2.0188312,1.08642065011597e-06
Periphery countries,5304,-2.0188312,1.26008858884495e-06
Core countries,5305,-2.13315387647059,2.47002513114925e-06
Periphery countries,5305,-2.13315387647059,2.05906680633699e-06
Core countries,5306,0.239753765611765,2.79133094225522e-05
Periphery countries,5306,0.239753765611765,3.19024509469929e-05
Core countries,5307,-1.74618002352941,4.49005129540165e-06
Periphery countries,5307,-1.74618002352941,1.89089185457005e-06
Core countries,5308,-1.42068193823529,3.41259589349773e-06
Periphery countries,5308,-1.42068193823529,1.24300149622432e-05
Core countries,5309,0.395397168823529,7.83203389645756e-05
Periphery countries,5309,0.395397168823529,0.000203142096316093
Core countries,5310,-2.23443704117647,4.602135996861e-06
Periphery countries,5310,-2.23443704117647,2.30202171715878e-06
Core countries,5311,-1.14082978,2.65345066321806e-06
Periphery countries,5311,-1.14082978,1.13477212647946e-05
Core countries,5401,-0.462886474117647,5.41040097465496e-05
Periphery countries,5401,-0.462886474117647,0.000122289335726261
Core countries,5402,0.281310211764706,0.000962156064119653
Periphery countries,5402,0.281310211764706,0.00103705038946036
Core countries,5403,0.444742941176471,0.000142778888706894
Periphery countries,5403,0.444742941176471,9.73610650404881e-05
Core countries,5404,0.584354917647059,0.000123650349939204
Periphery countries,5404,0.584354917647059,0.00012400334484617
Core countries,5405,0.357133068235294,1.51780841516023e-06
Periphery countries,5405,0.357133068235294,1.27466929332418e-06
Core countries,5406,-0.477158684529412,2.01962612668922e-06
Periphery countries,5406,-0.477158684529412,7.8615486223151e-06
Core countries,5407,-0.603331290588235,0.000520338766810045
Periphery countries,5407,-0.603331290588235,0.00120638236253932
Core countries,5408,-0.0671587560588235,6.46267665181521e-05
Periphery countries,5408,-0.0671587560588235,0.000265859169332615
Core countries,5501,0.106667557117647,3.35743384740499e-05
Periphery countries,5501,0.106667557117647,0.000333105648115681
Core countries,5502,1.38208960588235,0.000178566947736144
Periphery countries,5502,1.38208960588235,1.23065466962555e-05
Core countries,5503,0.103062666117647,0.000394842487975986
Periphery countries,5503,0.103062666117647,0.000599141692768366
Core countries,5504,0.645549045294118,0.000866978072691693
Periphery countries,5504,0.645549045294118,3.5977402617988e-05
Core countries,5505,-0.196012747470588,4.13656622105639e-05
Periphery countries,5505,-0.196012747470588,1.58379124998236e-05
Core countries,5506,-0.161348880941176,9.67060367670904e-06
Periphery countries,5506,-0.161348880941176,7.36307069570165e-05
Core countries,5507,0.531713217864706,5.93171696904043e-06
Periphery countries,5507,0.531713217864706,1.68355822118411e-05
Core countries,5508,-1.00938794588235,1.23091063887617e-05
Periphery countries,5508,-1.00938794588235,4.06350555835578e-05
Core countries,5509,-0.798162247058824,0.000163225553883304
Periphery countries,5509,-0.798162247058824,0.000501855643036066
Core countries,5510,-0.523153275882353,0.000157529498558633
Periphery countries,5510,-0.523153275882353,0.000115596560765117
Core countries,5511,-0.779866125882353,1.12721760039645e-05
Periphery countries,5511,-0.779866125882353,2.36368319727337e-05
Core countries,5512,-0.339400729647059,0.000167562108539816
Periphery countries,5512,-0.339400729647059,0.000200909036348634
Core countries,5513,-1.43214875882353,4.89188589844124e-05
Periphery countries,5513,-1.43214875882353,0.000119811339707627
Core countries,5514,-0.710472911764706,8.53585004993931e-05
Periphery countries,5514,-0.710472911764706,0.000153545054687171
Core countries,5515,-0.755452898823529,9.30867456904948e-05
Periphery countries,5515,-0.755452898823529,0.000663792199066549
Core countries,5516,-0.395078823764706,0.000124507502031729
Periphery countries,5516,-0.395078823764706,0.000298790272133144
Core countries,5601,-0.154047885041176,0.000177470880302244
Periphery countries,5601,-0.154047885041176,0.00035423818997695
Core countries,5602,0.666421349411765,9.90462268409834e-05
Periphery countries,5602,0.666421349411765,0.000117430610864046
Core countries,5603,0.952458672352941,0.00341861582278667
Periphery countries,5603,0.952458672352941,0.000872353959570101
Core countries,5604,0.088175129,5.12239776261002e-05
Periphery countries,5604,0.088175129,4.7750336232822e-05
Core countries,5605,0.5795414301,1.14011633670982e-05
Periphery countries,5605,0.5795414301,1.12641545611121e-05
Core countries,5606,0.379384603117647,3.89166124523321e-05
Periphery countries,5606,0.379384603117647,6.95018397759792e-05
Core countries,5607,-0.925556371764706,0.000103324480412246
Periphery countries,5607,-0.925556371764706,0.000756085502756999
Core countries,5608,-0.852170639411765,2.67641198268694e-05
Periphery countries,5608,-0.852170639411765,0.000354968062683017
Core countries,5609,-0.863852092941177,1.42090273873265e-05
Periphery countries,5609,-0.863852092941177,2.02815702158851e-05
Core countries,5701,-1.62318242941176,2.67143402053571e-05
Periphery countries,5701,-1.62318242941176,4.12528936814606e-05
Core countries,5702,-0.897642011764706,0.00041655735462964
Periphery countries,5702,-0.897642011764706,0.000311962497522065
Core countries,5703,0.132661366294118,0.00107629488693133
Periphery countries,5703,0.132661366294118,0.00040018732992499
Core countries,5704,0.515584128823529,0.000166815430697581
Periphery countries,5704,0.515584128823529,2.38292165649159e-05
Core countries,5705,-0.556208093529412,5.66119234263223e-05
Periphery countries,5705,-0.556208093529412,8.35793890412172e-05
Core countries,5801,-0.0996309299411765,0.000191281078213702
Periphery countries,5801,-0.0996309299411765,0.000281416043010817
Core countries,5802,-1.00095861176471,2.4909280480385e-05
Periphery countries,5802,-1.00095861176471,1.40016636134716e-05
Core countries,5803,-0.318924229,1.66517245595803e-06
Periphery countries,5803,-0.318924229,5.61378937176655e-06
Core countries,5804,-0.828652985882353,1.79041370475316e-05
Periphery countries,5804,-0.828652985882353,7.22641371272711e-05
Core countries,5805,-0.736692458823529,3.0342954190746e-06
Periphery countries,5805,-0.736692458823529,3.75642242378195e-06
Core countries,5806,-0.123852987417647,0.00017751638940159
Periphery countries,5806,-0.123852987417647,0.000212496044031505
Core countries,5807,-0.655765328235294,2.70819644626736e-05
Periphery countries,5807,-0.655765328235294,0.000145541965731794
Core countries,5808,-0.890445001764706,1.73219296280209e-05
Periphery countries,5808,-0.890445001764706,3.06419710290657e-05
Core countries,5809,-0.100971862941176,1.49877532467686e-06
Periphery countries,5809,-0.100971862941176,5.116688668e-06
Core countries,5810,-0.484855195058824,0.000152008842911128
Periphery countries,5810,-0.484855195058824,9.60638224954577e-05
Core countries,5811,-0.316966438676471,1.01851575901982e-05
Periphery countries,5811,-0.316966438676471,2.99184407707846e-05
Core countries,5901,-0.245323594294118,1.59398099602211e-05
Periphery countries,5901,-0.245323594294118,2.70998253627373e-05
Core countries,5902,0.0158805629411765,0.00266293341295068
Periphery countries,5902,0.0158805629411765,0.000212588533368116
Core countries,5903,1.00141597823529,0.000495030645067814
Periphery countries,5903,1.00141597823529,0.000804567640689811
Core countries,5904,1.08755023647059,7.05535345200981e-05
Periphery countries,5904,1.08755023647059,1.66425908863188e-05
Core countries,5905,0.99157129882353,1.48457055736153e-05
Periphery countries,5905,0.99157129882353,6.77450534532361e-06
Core countries,5906,0.859160996470588,7.27023591999408e-05
Periphery countries,5906,0.859160996470588,0.000179357114482882
Core countries,5907,0.579593154705882,6.28929483964132e-05
Periphery countries,5907,0.579593154705882,4.71380949102333e-05
Core countries,5908,-0.337323835294118,3.10678083173903e-06
Periphery countries,5908,-0.337323835294118,1.85390806892929e-06
Core countries,5909,0.794536067647059,1.87211898393726e-05
Periphery countries,5909,0.794536067647059,1.60751306629091e-05
Core countries,5910,0.947737453529412,4.02961105485728e-05
Periphery countries,5910,0.947737453529412,5.72804309101906e-05
Core countries,5911,1.26324011176471,0.000597045489615277
Periphery countries,5911,1.26324011176471,0.000304800485506044
Core countries,6001,-0.80584784,9.59452102537146e-05
Periphery countries,6001,-0.80584784,0.000205372023900684
Core countries,6002,-0.980755341176471,0.000478839046296707
Periphery countries,6002,-0.980755341176471,0.00198059980260878
Core countries,6101,-1.52555655882353,6.46862803658845e-05
Periphery countries,6101,-1.52555655882353,0.000126314605349599
Core countries,6102,-1.62099452352941,8.57965222278711e-05
Periphery countries,6102,-1.62099452352941,0.000163898437007257
Core countries,6103,-1.82942650588235,0.000123705779059099
Periphery countries,6103,-1.82942650588235,0.000493767313606592
Core countries,6104,-1.69068823529412,0.000444067846820614
Periphery countries,6104,-1.69068823529412,0.00209497024501018
Core countries,6105,-1.89840588823529,0.000151606973660877
Periphery countries,6105,-1.89840588823529,0.000631513443010625
Core countries,6106,-1.63701757058824,0.00010718648565009
Periphery countries,6106,-1.63701757058824,0.00305497792615884
Core countries,6107,-1.44167184705882,0.000160979830154638
Periphery countries,6107,-1.44167184705882,0.000555817785350548
Core countries,6108,-1.30739277058824,0.000434447845273043
Periphery countries,6108,-1.30739277058824,0.000839270920722696
Core countries,6109,-1.59407082352941,0.0011114675431591
Periphery countries,6109,-1.59407082352941,0.0075596812348291
Core countries,6110,-1.63081416470588,0.00109099471774388
Periphery countries,6110,-1.63081416470588,0.00440991469991847
Core countries,6111,-1.78974261176471,9.27093343500137e-05
Periphery countries,6111,-1.78974261176471,0.000645710161704926
Core countries,6112,-1.06957499470588,0.00016384662603961
Periphery countries,6112,-1.06957499470588,0.000486727832972463
Core countries,6113,-1.15070538529412,2.45808003649119e-05
Periphery countries,6113,-1.15070538529412,7.00355882659075e-05
Core countries,6114,-1.44407201176471,0.000134974692717356
Periphery countries,6114,-1.44407201176471,0.000684711883539386
Core countries,6115,-0.853167644705882,0.00038479358448642
Periphery countries,6115,-0.853167644705882,0.00184804062625816
Core countries,6116,-1.11310382470588,0.000105224250947484
Periphery countries,6116,-1.11310382470588,0.000100403448777183
Core countries,6117,-1.36005095117647,7.02883724813246e-05
Periphery countries,6117,-1.36005095117647,0.000211983194856709
Core countries,6201,-1.28785201176471,0.000377924782097611
Periphery countries,6201,-1.28785201176471,0.000651246282279125
Core countries,6202,-1.05728876647059,0.000444892785046707
Periphery countries,6202,-1.05728876647059,0.000814458226344361
Core countries,6203,-1.37489380588235,0.00121864086038995
Periphery countries,6203,-1.37489380588235,0.00405618408675325
Core countries,6204,-1.32309467058824,0.00139838095098621
Periphery countries,6204,-1.32309467058824,0.00462473374779023
Core countries,6205,-1.55466919411765,0.000273672792347938
Periphery countries,6205,-1.55466919411765,0.00122582157856152
Core countries,6206,-1.41471727058824,0.000279751072829505
Periphery countries,6206,-1.41471727058824,0.00129544151539273
Core countries,6207,-1.74371996470588,2.46234224075859e-05
Periphery countries,6207,-1.74371996470588,0.00014497187343179
Core countries,6208,-1.58384404705882,5.00582114384578e-05
Periphery countries,6208,-1.58384404705882,0.000180318957306069
Core countries,6209,-1.44062294705882,4.98847703358101e-05
Periphery countries,6209,-1.44062294705882,0.000247148316820041
Core countries,6210,-1.11719742941176,0.00101453477108898
Periphery countries,6210,-1.11719742941176,0.000519441354830459
Core countries,6211,-1.37156724705882,0.000279435833644195
Periphery countries,6211,-1.37156724705882,0.000868751786723983
Core countries,6212,-1.03071762470588,0.000477103133014121
Periphery countries,6212,-1.03071762470588,0.000581010437004573
Core countries,6213,-1.17793469882353,3.12053458310226e-06
Periphery countries,6213,-1.17793469882353,9.6394346861003e-06
Core countries,6214,-0.97793097,6.05087978781465e-05
Periphery countries,6214,-0.97793097,0.000276638426599388
Core countries,6215,-0.639238727647059,1.93990836744201e-05
Periphery countries,6215,-0.639238727647059,0.000190890308556445
Core countries,6216,-1.49582034647059,3.20369945731834e-05
Periphery countries,6216,-1.49582034647059,1.59834832743662e-05
Core countries,6217,-0.752175412352941,7.26480733542391e-05
Periphery countries,6217,-0.752175412352941,0.000376609961127861
Core countries,6301,-1.32253040588235,4.47720497060469e-05
Periphery countries,6301,-1.32253040588235,0.00020534866278261
Core countries,6302,-1.43583174117647,0.000426656412942147
Periphery countries,6302,-1.43583174117647,0.00329766543376433
Core countries,6303,-0.738602235882353,0.000104223600775909
Periphery countries,6303,-0.738602235882353,0.000158904244177073
Core countries,6304,-1.07414207352941,6.60227644300138e-05
Periphery countries,6304,-1.07414207352941,0.000425957752454023
Core countries,6305,-1.66828446470588,0.000117506835830136
Periphery countries,6305,-1.66828446470588,0.00026092707258174
Core countries,6306,-0.955416224705882,0.000129465823524146
Periphery countries,6306,-0.955416224705882,0.000118280969433025
Core countries,6307,-1.04846902294118,0.00038669238010562
Periphery countries,6307,-1.04846902294118,0.000336006756934044
Core countries,6308,-0.180297375023529,7.00771374683098e-06
Periphery countries,6308,-0.180297375023529,1.44633633523751e-05
Core countries,6309,-0.523925519411765,0.000191366150850611
Periphery countries,6309,-0.523925519411765,0.000109417466518813
Core countries,6310,-1.06009144941176,2.17868422922194e-05
Periphery countries,6310,-1.06009144941176,5.64290234883995e-05
Core countries,6401,-0.922089655882353,3.88986549353842e-05
Periphery countries,6401,-0.922089655882353,0.000180238301548069
Core countries,6402,-1.34043390588235,0.000832291469992819
Periphery countries,6402,-1.34043390588235,0.00091837918491904
Core countries,6403,-1.00103669,0.00238078562939644
Periphery countries,6403,-1.00103669,0.0123461012655238
Core countries,6404,-1.03074106117647,0.000809917524652641
Periphery countries,6404,-1.03074106117647,0.000947163142509922
Core countries,6405,-1.26111314117647,8.50856858852429e-05
Periphery countries,6405,-1.26111314117647,0.000470110996370061
Core countries,6406,-0.633065242352941,0.000157876649145051
Periphery countries,6406,-0.633065242352941,0.00106859277585244
Core countries,6501,-0.636584795764706,2.72062310178299e-07
Periphery countries,6501,-0.636584795764706,3.36787011077241e-05
Core countries,6502,-1.79785957058824,1.46577043271102e-07
Periphery countries,6502,-1.79785957058824,6.55039456688012e-07
Core countries,6503,-1.03899767470588,1.63398313306369e-06
Periphery countries,6503,-1.03899767470588,5.53446463841064e-06
Core countries,6504,-1.46744762941176,2.77206543473704e-06
Periphery countries,6504,-1.46744762941176,1.22454152280018e-05
Core countries,6505,-1.57482846470588,0.000124100631721362
Periphery countries,6505,-1.57482846470588,0.000115445200971443
Core countries,6506,0.149247900664706,8.75612749260932e-05
Periphery countries,6506,0.149247900664706,0.000204762903886701
Core countries,6507,-0.440199655235294,4.34937324500706e-06
Periphery countries,6507,-0.440199655235294,1.0373908064166e-05
Core countries,6601,-0.443069618411765,6.38552362265395e-05
Periphery countries,6601,-0.443069618411765,6.79768733558078e-05
Core countries,6602,0.143326990258824,6.56755989144907e-06
Periphery countries,6602,0.143326990258824,5.33817316237143e-06
Core countries,6603,-0.0234186411764706,9.52342486166108e-06
Periphery countries,6603,-0.0234186411764706,1.61421312476703e-05
Core countries,6701,-0.550809239411765,1.83391525398943e-06
Periphery countries,6701,-0.550809239411765,4.39477342022733e-06
Core countries,6702,-0.893581739117647,4.27177211431545e-05
Periphery countries,6702,-0.893581739117647,2.02118960497954e-05
Core countries,6703,-0.809372550058824,2.46825387479386e-05
Periphery countries,6703,-0.809372550058824,1.40823516720544e-05
Core countries,6704,-1.91228040588235,9.84125407770432e-06
Periphery countries,6704,-1.91228040588235,1.63519947740591e-05
Core countries,6801,-0.651529225882353,5.99872090748465e-05
Periphery countries,6801,-0.651529225882353,0.000248313601541205
Core countries,6802,-1.00247511058824,0.000199268387496398
Periphery countries,6802,-1.00247511058824,0.00294537658831574
Core countries,6803,-0.332385627088235,3.09149593749212e-05
Periphery countries,6803,-0.332385627088235,0.000368284393260397
Core countries,6804,1.09518405411765,0.0006252214553962
Periphery countries,6804,1.09518405411765,0.000371211823169424
Core countries,6805,1.33805876470588,0.000569471131635211
Periphery countries,6805,1.33805876470588,0.000354223823984446
Core countries,6806,1.22116984117647,0.000404016051871745
Periphery countries,6806,1.22116984117647,0.00025325651040783
Core countries,6807,0.37362301,0.000232726774852825
Periphery countries,6807,0.37362301,0.000232414214809406
Core countries,6808,0.365892770235294,5.28405428325496e-05
Periphery countries,6808,0.365892770235294,4.62458477820718e-05
Core countries,6809,0.0636405775294118,0.000196959212982617
Periphery countries,6809,0.0636405775294118,0.000182286292801493
Core countries,6810,0.363424277058824,0.000587838578558887
Periphery countries,6810,0.363424277058824,0.000775121789487851
Core countries,6811,-0.186230221482353,0.000129798066416924
Periphery countries,6811,-0.186230221482353,8.46575452981763e-05
Core countries,6812,-0.418748100823529,4.4142182754867e-06
Periphery countries,6812,-0.418748100823529,1.07218436873534e-05
Core countries,6813,0.151439535529412,4.82720258281429e-05
