year,ccode,Exports,ULC_index,GDP_pc_PPP,OECD_GERD,Wages,pop,TECH,eci_rank,eci_rank_normed,RULC,GERD_pc,ULCGR,rel_ULCGR,EXP,EXPGR,eciGR,eci_rank_change,eci_rank_normed_change,world_GDPg,CAP.ACCU,TOT,HC,TAXBURDEN,real_gdp,gdp_growth,REER,INFLATION,PART.GROWTH,PRIMARY
1978,DEU,142.1,60.85866,8373.469943,NA,NA,78.426715,2.52827704,3,0.989304813,126.6383,NA,0.03254716,0.013295278,16.21905425,1.005253232,15.79519185,0,0.000115624,3.958113954,6.253734284,96.92327123,3.123825312,36.662,1444850.75,0.03466226,NA,NA,0.040818569,0.184504502
1979,DEU,172.48,62.86967,9438.336856,NA,NA,78.305017,2.600470424,3,0.989304813,127.177,NA,0.033043941,0.004253847,16.05540455,-1.008996563,3.22843684,0,0,4.156645323,6.460509643,93.43005736,3.151055813,36.376,1512194.25,0.046609312,NA,NA,0.045476822,0.200314721
1980,DEU,193.26,67.18293,10407.98021,NA,NA,78.159527,2.326926351,2,0.994680851,123.8059,NA,0.068606373,-0.026507151,15.11922644,-5.830921985,-11.85012286,-1,0.005376038,1.878198824,6.429896728,87.8817203,3.17852354,36.429,1533229.375,0.013910333,NA,NA,0.029173351,0.199565719
1981,DEU,175.96,69.8583,11423.14384,40583.30936,NA,77.990369,2.343760133,3,0.989361702,113.0301,520.3630894,0.039822169,-0.087037855,13.87751883,-8.212772075,0.827285727,1,-0.005319149,1.933359096,5.995937427,83.08709669,3.202843189,35.858,1500899.875,-0.021085886,NA,NA,-0.00628368,0.199865547
1982,DEU,176.03,72.54898,12096.70817,41603.04648,NA,77.812348,2.459639669,2,0.994594595,114.3511,534.6586699,0.038516254,0.011687152,14.55984649,4.916784223,5.648101649,-1,0.005232893,0.384739009,5.622857831,84.25591695,3.227349043,35.541,1466738.875,-0.022760346,NA,NA,-0.009167108,0.192534275
1983,DEU,168.55,73.07542,12806.87371,42390.77198,NA,77.657451,2.448120952,2,0.994652406,114.9458,545.868702,0.007256339,0.00520065,14.07974205,-3.297455375,-0.531420333,0,5.78E-05,2.439787391,5.688653026,85.40336537,3.252042294,35.565,1466791.125,3.56E-05,NA,NA,0.008741123,0.204010328
1984,DEU,171.95,73.66375,13683.99602,43597.62344,NA,77.566776,2.36297834,2,0.994652406,110.4307,562.0656896,0.008050997,-0.039280252,13.42289738,-4.665175432,-3.949072542,0,0,4.515216142,5.603349157,83.9832801,3.276924372,35.713,1480377.875,0.009262907,NA,NA,0.022021319,0.209526044
1985,DEU,185.32,74.51379,14483.69586,47828.66218,NA,77.570009,2.458778501,3,0.989304813,108.2136,616.5870392,0.011539461,-0.020076845,13.98483191,4.186387717,4.626076587,1,-0.005347593,3.73830685,5.553866796,84.26676851,3.301996708,36.084,1482029.625,0.001115762,NA,NA,0.010113549,0.199710801
1986,DEU,244.6,76.63889,15109.61794,49430.73204,NA,77.671877,2.655874372,2,0.994652406,119.07,636.4044999,0.028519553,0.100323804,15.87322189,13.50312964,9.096706148,-1,0.005347593,3.361494023,5.638776179,94.22129621,3.327261209,35.827,1599785.5,0.079455817,NA,NA,0.050195433,0.183248774
1987,DEU,294.44,78.94675,15706.71306,52258.09832,NA,77.864381,2.677475334,2,0.994652406,127.0228,671.1425385,0.030113432,0.066790963,16.2954026,2.659703954,0.913835645,0,0,3.637811278,5.663903592,97.97884335,3.35271883,36.288,1670961.625,0.044491043,NA,NA,0.041600044,0.176858339
1988,DEU,321.36,79.08684,16773.57705,53935.73381,NA,78.146938,2.667333961,3,0.989583333,123.9245,690.1835848,0.001774487,-0.024391684,15.42078947,-5.36723856,-0.425148884,1,-0.005069073,4.614831634,5.846795603,97.72914034,3.378371477,35.95,1760604.375,0.053647402,NA,NA,0.047767264,0.176158492
1989,DEU,341.11,79.339,17975.41536,55706.65194,NA,78.51479,2.653680921,2,0.994791667,117.7559,709.505202,0.003188394,-0.049777082,15.2531156,-1.087323518,-0.574809562,-1,0.005208334,3.690045822,6.14614344,95.18123907,3.404220104,36.229,1836866.125,0.043315665,NA,NA,0.040578611,0.173773261
1990,DEU,414.74,81.42203,19450.06974,56311.87173,NA,78.958237,2.699565769,2,0.994736842,120.7864,713.1855253,0.026254805,0.025735441,16.03647007,5.135701448,1.94297623,0,-5.48E-05,2.92182862,6.488300189,96.49750651,3.430266619,34.803,1977566.375,0.076597988,NA,NA,0.043640985,0.170020394
1991,DEU,407.61,85.73932,20963.23759,60718.20642,36424,79.483739,2.863108278,3,0.989528796,117.8427,763.9072744,0.05302361,-0.024371121,15.20654806,-5.175216328,6.793155215,1,-0.005208046,1.445159952,7.657546175,95.23833145,3.443635225,35.006,2088386.875,0.056038827,NA,NA,0.015969861,0.174018623
1992,DEU,429.03,91.63946,21710.5243,58950.62416,38637,80.07594,2.808714271,3,0.990521327,125.3969,736.1839794,0.068814868,0.064104098,15.09935313,-0.704926094,-2.115672867,0,0.000992531,1.791136171,7.743488254,98.41710751,3.457055569,35.9,2164367.75,0.036382567,NA,5.077330077,0.022381452,0.168533486
1993,DEU,380.93,95.44103,21893.25011,56515.28257,39090,80.675999,2.743602157,3,0.990697674,128.9732,700.5216331,0.041483985,0.028519844,13.57792344,-10.07612495,-2.587295896,0,0.000176347,1.563486513,7.246093833,100.3703658,3.470528126,35.828,2190119.5,0.011898047,NA,4.434976276,0.022472796,0.180821554
1994,DEU,428.23,96.24653,22851.87112,55715.74149,39127,81.206786,2.882779718,2,0.99537037,129.1928,686.0971137,0.008439766,0.001702679,13.47465734,-0.760544188,5.677248785,-1,0.004672696,3.022676127,7.33076373,101.3459549,3.484053373,36.171,2279623.25,0.040867062,NA,2.744552619,0.038318134,0.184484285
1995,DEU,523.28,98.25855,23686.85653,56825.22451,39915,81.6129,2.912581802,2,0.995327103,136.1933,696.277482,0.020904858,0.054186456,13.76679479,2.16805108,1.150360182,0,-4.33E-05,3.030997648,7.167096051,103.0685034,3.49763155,36.23,2376434,0.042467873,112.4592648,1.723671149,0.046389593,0.182909651
1996,DEU,525.13,98.39412,24237.15769,57462.48157,40294,81.870772,2.829917551,3,0.990566038,129.7091,701.8680802,0.001379727,-0.047610272,13.19654211,-4.142232765,-3.154550671,1,-0.004761065,3.385655271,6.990419981,102.8061229,3.511262178,35.574,2409760.75,0.014023848,110.7441879,1.446061036,0.035250522,0.177741252
1997,DEU,513.92,97.15911,24791.77969,59665.42066,40127,81.993831,2.666179538,3,0.990566038,119.4665,727.681826,-0.012551665,-0.078965932,12.62873361,-4.302706635,-6.451936287,0,0,3.702822113,6.913965811,101.0216448,3.524946213,35.243,2481533.5,0.029784181,102.3213423,1.880192392,0.05079758,0.179602752
1998,DEU,542.16,97.34106,25559.15599,61782.23186,40499,82.010184,2.917698741,2,0.995238095,121.6394,753.3482898,0.001872701,0.018188362,13.21310197,4.627291813,10.59441302,-1,0.004672057,2.532416348,7.044347968,102.9750453,3.538683653,35.472,2555663,0.029872456,104.0346739,0.935622318,0.035517918,0.171807136
1999,DEU,540.39,98.18333,26579.73908,66471.19579,41186,81.96583,2.753690839,2,0.995283019,120.9301,810.9622728,0.008652772,-0.00583117,12.81884624,-2.9838242,-6.24650852,0,4.49E-05,3.255703306,7.221492032,103.7932446,3.552474499,36.159,2641263.5,0.03349444,102.8920233,0.569776342,0.038295198,0.173001539
2000,DEU,551.21,98.27656,27546.58095,70136.0406,41388,81.895925,2.581750751,2,0.995594714,112.6825,856.4045232,0.00094955,-0.068201382,11.99834569,-6.400736336,-6.984933213,0,0.000311695,4.388711945,7.245325208,99.30760959,3.566318989,36.242,2703665.75,0.023625909,96.45491968,1.471334348,0.060994127,0.175373699
2001,DEU,572.1,98.25745,28790.79903,71143.77464,41737,81.809438,2.665578008,2,0.995614035,109.0453,869.6279596,-0.000194451,-0.032278304,12.87290008,7.288958145,3.661146154,0,1.93E-05,1.914438493,6.951888521,99.41663582,3.574926376,35.009,2747856,0.016344568,95.17659592,1.983856851,0.016570595,0.172549155
2002,DEU,616.84,98.49774,29654.21869,72033.92657,42012,81.699829,2.714888692,2,0.995594714,108.9702,881.6900531,0.002445514,-0.000688705,13.40035975,4.097442442,2.077575577,0,-1.93E-05,2.158631993,6.484708993,101.4248685,3.583554506,34.384,2750451.5,0.000944555,97.06037913,1.420806713,0.012884464,0.186829615
2003,DEU,752.97,99.24223,30350.20273,72741.78475,41928,81.569481,2.679793716,2,0.995614035,114.2107,891.7769717,0.007558448,0.04809113,14.22711384,6.169640985,-1.448539718,0,1.93E-05,2.905080926,6.347612017,102.6288261,3.592203379,34.611,2804614,0.019692221,100.7344074,1.034223392,0.002046268,0.190398138
2004,DEU,905.85,98.40942,31837.71113,72520.00015,41942,81.417791,2.692236782,2,0.995614035,114.1368,890.7144158,-0.00839169,-0.00064705,14.45866786,1.627554406,0.521134468,0,0,4.448198821,6.305190484,102.8385839,3.600873232,33.86,2879092.5,0.026555704,100.7162914,1.665736088,0.030105752,0.195764994
2005,DEU,968.53,97.3544,32413.54006,73085.07733,41895,81.246801,2.549503685,2,0.995614035,109.0664,899.5440612,-0.010720722,-0.044423884,14.09451546,-2.518575027,-5.946887214,0,0,3.83004478,6.310388082,101.0267193,3.609564066,33.87,3013837.75,0.046801292,97.49281939,1.546910755,0.057148345,0.209609491
2006,DEU,1109.68,94.96635,34753.95204,76837.58827,41865,81.055904,2.283715249,2,0.995689655,104.0157,947.957946,-0.024529451,-0.046308487,14.26437582,1.205152204,-11.77410544,0,7.56E-05,4.305647721,6.715787314,99.36700808,3.618275642,34.489,3080339,0.022065305,94.03245169,1.577429241,0.02699313,0.214863688
2007,DEU,1323.31,93.51488,37017.96634,79029.42966,41877,80.854515,2.27762723,2,0.995670996,101.6147,977.4275396,-0.015284045,-0.023083054,14.85853453,4.165332637,-0.305683339,0,-1.87E-05,4.228059675,6.9099359,99.54063202,3.627008438,34.889,3274641,0.063078122,94.96355473,2.29834058,0.055356261,0.208180669
2008,DEU,1444.54,95.47827,38662.60613,84808.80437,42150,80.665906,2.201538802,3,0.991341991,101.2607,1051.358729,0.020995482,-0.003483748,14.61583525,-1.633399785,-3.832163053,1,-0.004329005,1.818551801,6.940372345,97.86249301,3.635762215,35.406,3364911.75,0.02756661,99.43455893,2.628383067,0.034796802,0.214588688
2009,DEU,1117.09,101.9058,37688.91949,84029.15238,42280,80.519685,2.313828826,3,0.991304348,105.8794,1043.58521,0.067319297,0.04561197,14.44186744,-1.1902694,5.880803858,0,-3.76E-05,-1.734050381,6.22362,102.3811576,3.64453721,36.078,3139045.5,-0.067123974,101.1448825,0.312737723,-0.033144567,0.227198869
2010,DEU,1251.52,100,39955.04588,87047.64139,42502,80.435307,2.152755619,4,0.987012987,100,1082.206865,-0.018701585,-0.055529215,13.83495816,-4.202429351,-7.967124353,1,-0.004291361,4.311472256,6.523168384,100,3.653333187,35.007,3292697.5,0.048948637,100,1.103808561,0.030061838,0.223941001
2011,DEU,1469.19,100.8772,42692.50173,92958.82104,43054,80.424665,2.179757476,4,0.987012987,98.57136,1155.849652,0.008772,-0.0142864,13.92359597,0.64068,1.451205551,0,0,3.180881833,6.926991145,97.28942696,3.655776262,35.701,3473488.75,0.054906729,96.62352458,2.075172931,0.036308269,0.224623427
2012,DEU,1403.9,103.6479,43564.07389,95838.84211,43701,80.477952,2.074090124,6,0.978540773,96.41382,1190.870788,0.027466068,-0.021888102,13.54820281,-2.696093521,-5.597819751,2,-0.008472214,2.508079253,6.828828045,97.10100633,3.65822053,36.39,3484178,0.003077381,97.13714353,2.008491182,0.027489831,0.229013219
2013,DEU,1446.51,NA,45231.97175,94727.13331,44161,80.565861,2.06758976,6,0.978632479,99.55947,1175.772618,NA,0.032626547,13.76173759,1.57611153,-0.364782284,0,9.17E-05,2.614862833,6.701838268,98.16833615,3.660666704,36.757,3597396.5,0.032495039,102.0308999,1.504722267,0.027928884,0.22818674
2014,DEU,1494.36,NA,47092.21722,98329.70044,44743,80.646262,2.24655509,3,0.991452991,102.084,1219.271644,NA,0.025357005,13.98316623,1.609016554,10.07980412,-3,0.012820512,2.855754385,6.898460688,99.49802974,3.663114548,36.781,3750589,0.042584269,100.022346,0.906797035,0.022673875,0.221490519
2015,DEU,1322.78,NA,47810.63453,101578.0333,45810,NA,2.252941847,4,0.987124464,100.0111,NA,NA,-0.020305827,13.9692309,-0.09965789,0.326780349,1,-0.004328527,2.856945528,6.949812333,102.1336091,NA,37.072,NA,NA,94.89845227,0.234429945,NA,0.215523964
2016,DEU,1329.67,NA,48942.90715,104352.5852,46389,NA,2.253849626,4,0.987012987,102.3622,NA,NA,0.023508391,14.1984128,1.640619319,0.046295502,0,-0.000111477,2.505727885,7.099811062,103.7032295,NA,37.555,NA,NA,95.2320534,0.483355422,NA,0.209945154
1970,DNK,3.36,16.29502,4253.558068,NA,NA,4.930118,1.930826426,14,0.926553672,78.94933,NA,0.107523059,NA,1.510451787,-11.25468488,0.065994414,2,-0.003826075,4.861890299,7.137809721,91.87603645,2.757181644,36.866,88582.28125,0.015593984,NA,6.514836976,0.032860792,0.178320995
1971,DNK,3.69,17.73328,4580.661322,NA,NA,4.960476,1.919744254,13,0.93258427,78.98105,NA,0.088263776,0.000401777,1.484371857,-1.726631056,-0.676269657,-1,0.006030598,4.335166253,6.957612322,90.01210219,2.775222301,39.443,90858.50781,0.025696184,NA,5.869876756,0.031846657,0.171510415
1972,DNK,4.42,18.84126,4937.897018,NA,NA,4.989146,1.939635754,12,0.939226519,78.42051,NA,0.062480263,-0.007097145,1.495061561,0.72015001,1.222107832,-1,0.006642249,5.776450629,7.359868453,91.61220332,2.793380976,39.057,94624.58594,0.041449923,NA,6.562347718,0.046600002,0.168674797
1973,DNK,6.27,20.82719,5387.346503,NA,NA,5.015766,1.813706041,13,0.935135135,83.73671,NA,0.105403248,0.067790939,1.545210341,3.354295286,-7.643545056,1,-0.004091384,6.566790491,7.45779673,94.72161417,2.811658382,38.517,98851.15625,0.044666725,NA,9.303389055,0.061094188,0.166499286
1974,DNK,7.72,24.5602,5778.928516,NA,NA,5.03992,1.611412645,14,0.930481283,87.07148,NA,0.179237334,0.039824469,1.427831619,-7.596294064,-13.29477731,1,-0.004653852,2.018369197,6.713094629,86.38599582,2.830055475,40.364,97179.57031,-0.01691013,NA,15.27519524,0.019787836,0.191456601
1975,DNK,8.71,28.18941,6203.726341,NA,NA,5.061289,1.637557149,15,0.923497268,88.58826,NA,0.147767933,0.01741994,1.510264947,5.77332271,1.981684493,1,-0.006984015,0.737561833,5.93242455,88.82786302,2.848572731,36.785,95539.70313,-0.016874608,NA,9.605613356,0.004423228,0.177380034
1976,DNK,9.1,30.49256,6914.200075,NA,NA,5.079962,1.674948574,15,0.925531915,88.72042,NA,0.081702668,0.001491846,1.417798828,-6.122509725,2.779098497,0,0.002034647,5.355175294,6.711742264,89.24748725,2.867211342,37.774,101868.7891,0.06624561,NA,9,0.042871914,0.186575329
1977,DNK,10.08,33.12482,7456.903864,NA,NA,5.095956,1.558898211,16,0.918918919,87.91884,NA,0.086324664,-0.009034899,1.380594971,-2.624057584,-8.392157424,1,-0.006612996,3.95391211,6.486942029,89.57473346,2.885971785,38.223,104063.7734,0.021547173,NA,11.13914373,0.029504585,0.182696588
1978,DNK,11.81,35.77549,8132.574308,NA,NA,5.108836,1.858390689,13,0.935828877,89.4805,NA,0.080020661,0.017762518,1.347973474,-2.362857835,23.64179148,-3,0.016909958,3.958113954,6.439708084,92.90943064,2.904855251,39.399,106752.125,0.025833693,NA,10.0089427,0.046878857,0.173544999
1979,DNK,14.7,37.98644,9121.39488,NA,NA,5.118065,1.944740892,12,0.941176471,89.61168,NA,0.061800691,0.001466018,1.368358342,1.512260327,5.513057692,-1,0.005347594,4.156645323,6.31155506,89.31737542,2.92386198,40.446,110976.3672,0.039570568,NA,9.611055528,0.04875855,0.198448482
1980,DNK,16.77,41.23083,9884.394497,NA,NA,5.123435,1.780592561,12,0.941489362,82.79549,NA,0.085409162,-0.076063634,1.311960195,-4.121591934,-9.932519741,0,0.000312891,1.878198824,5.624884738,85.21755288,2.942993164,41.157,109436.2578,-0.013877814,NA,12.30532261,0.024867102,0.195895346
1981,DNK,16.07,44.55938,10739.4269,1391.698467,NA,5.124807,1.813490987,12,0.941489362,78.95639,271.561147,0.080729638,-0.046368468,1.267400134,-3.396449172,2.210192356,0,0,1.933359096,4.650966888,83.19695033,2.958743095,40.697,105202.7109,-0.038685048,NA,11.79159049,-0.004717589,0.195555793
1982,DNK,15.11,48.21405,11835.17484,1496.577187,NA,5.12281,1.847225547,13,0.935135135,78.25442,292.1398972,0.082017972,-0.008890604,1.24978288,-1.39003093,2.217357897,1,-0.006354227,0.384739009,4.98759185,82.00824946,2.97457695,39.524,106817.9297,0.015353395,NA,10.08994276,-0.008569504,0.205689595
1983,DNK,16.05,51.1805,12631.72305,1605.457535,NA,5.118966,1.89172721,13,0.935828877,80.84405,313.6292632,0.061526671,0.033092444,1.340728922,7.276947331,2.861622464,0,0.000693742,2.439787391,5.15224311,83.031881,2.990495682,41.158,107688.3359,0.008148503,NA,6.907308378,0.014064902,0.223579829
1984,DNK,15.96,52.84389,13632.85346,1713.724714,NA,5.115308,1.81595099,14,0.930481283,78.63972,335.0188716,0.032500464,-0.027266447,1.245882188,-7.074266316,-4.737133922,1,-0.005347594,4.515216142,5.604624565,83.33131255,3.006499529,42.295,109885.625,0.020404151,NA,6.322078644,0.03010045,0.221438668
1985,DNK,17.07,54.84032,14626.60895,1832.888817,NA,5.113408,1.806253791,16,0.919786096,80.13757,358.4475984,0.03777977,0.019046991,1.288156058,3.393087291,-0.636363688,2,-0.010695187,3.73830685,6.254743455,84.19055436,3.022589207,43.586,111590.7891,0.015517626,NA,4.652378463,0.012539723,0.233083975
1986,DNK,21.25,56.99197,15632.11642,2052.480849,NA,5.113767,1.939126015,12,0.941176471,83.51279,401.3637792,0.039234818,0.042117823,1.379010487,7.053060739,8.775377531,-4,0.021390375,3.361494023,7.191220483,87.664604,3.038764954,45.807,121172.6172,0.085865762,NA,3.721278721,0.050588489,0.208401677
1987,DNK,25.66,61.58651,16049.74972,2208.321312,NA,5.116351,1.920346141,11,0.946524064,90.02975,431.6203701,0.080617322,0.078035472,1.420119653,2.981062619,-1.140233195,-1,0.005347593,3.637811278,7.220838614,88.88857901,3.055027246,46.451,124956.6563,0.0312285,NA,3.985071033,0.04530004,0.213536057
1988,DNK,28.45,63.91355,16599.65873,2334.122932,NA,5.121511,1.962631345,11,0.947916667,90.71226,455.7488858,0.037784898,0.007580939,1.365202453,-3.867082604,2.596987472,0,0.001392603,4.614831634,6.679137067,88.53789541,3.071376324,46.925,125574.6484,0.004945652,NA,4.550191039,0.045041679,0.196819876
1989,DNK,29.67,65.54829,17349.56044,2423.197722,NA,5.129472,1.982720852,13,0.9375,87.91683,472.4068524,0.025577362,-0.030816452,1.326727272,-2.818276589,1.202585864,2,-0.010416667,3.690045822,6.696502234,89.53703861,3.087813139,45.745,126865.6328,0.010280613,NA,4.784053156,0.039685281,0.199146841
1990,DNK,36.99,66.57536,18228.34908,2580.988499,38332,5.140332,2.071465374,8,0.963157895,91.19819,502.1054086,0.015668906,0.037323457,1.430267223,7.80416241,5.249244001,-5,0.025657895,2.92182862,6.578953232,90.6575885,3.104337931,44.397,131056.1406,0.033031072,NA,2.652716128,0.049749399,0.190112448
1991,DNK,37.95,67.90281,19045.70286,2727.698819,38531,5.154309,2.200355888,11,0.947643979,87.36996,529.2074687,0.019939059,-0.041977039,1.41578592,-1.012489343,7.24364531,3,-0.015513916,1.445159952,6.355244366,90.1604404,3.12348175,43.777,132006.3594,0.007250471,NA,2.367960465,0.019841074,0.189979237
1992,DNK,41.57,68.89216,19795.78778,2834.939046,39827,5.171304,2.182946802,8,0.966824645,86.88628,548.2058386,0.014570089,-0.005535999,1.46302149,3.336349738,-0.912306195,-3,0.019180666,1.791136171,6.271919074,92.21550344,3.142743587,44.136,137915.2969,0.044762522,NA,2.101981293,0.021566808,0.191223949
1993,DNK,38.2,69.06147,20198.63121,2969.578446,40321,5.190631,2.022770167,11,0.953488372,88.30364,572.1035547,0.002457609,0.016312817,1.361606268,-6.93190241,-8.471183678,3,-0.013336273,1.563486513,6.081469815,91.95040964,3.162124395,45.462,137288.75,-0.004542983,NA,1.250985028,0.015154346,0.185170262
1994,DNK,43.14,67.68304,21657.53471,NA,38894,5.211321,2.030412674,12,0.949074074,86.42029,NA,-0.019959465,-0.021328113,1.357440435,-0.305949876,0.441593764,1,-0.004414298,3.022676127,6.45797757,91.06837267,3.181624651,46.529,144507.9063,0.052583742,NA,1.994357428,0.042730915,0.18374285
1995,DNK,51.47,68.87543,22674.09869,3410.619015,39666,5.232582,2.017427087,11,0.953271028,89.77628,651.8042173,0.017617264,0.038833357,1.35410665,-0.245593461,-0.747024899,-1,0.004196954,3.030997648,7.062661599,91.20452753,3.201244831,46.499,150848.8125,0.043879303,91.00892611,2.098435712,0.054428498,0.189074695
1996,DNK,51.29,70.82494,23710.72285,3544.131436,40471,5.254383,1.997114301,13,0.943396226,88.88676,674.5095354,0.028304869,-0.009908185,1.288920162,-4.813984792,-1.177333363,2,-0.009874802,3.385655271,7.34471124,92.43410145,3.220986605,46.713,156407.4375,0.036848981,93.16443227,2.111360239,0.036468968,0.203963661
1997,DNK,49.14,71.41434,24914.27228,3826.761493,41003,5.276683,1.817484141,17,0.924528302,86.38188,725.2210324,0.008321927,-0.028180575,1.207534188,-6.314275824,-10.53543922,4,-0.018867924,3.702822113,7.959861032,92.5340402,3.240849733,46.727,164091.1875,0.0491265,89.4383929,2.1957914,0.046739211,0.202262307
1998,DNK,48.83,74.36252,25798.51139,4153.999219,41735,5.29868,1.936371685,12,0.947619048,90.78857,783.9686901,0.041282745,0.051014055,1.190046793,-1.448190461,7.793969652,-5,0.023090746,2.532416348,8.324340743,92.21531905,3.260835648,47.298,169237.75,0.03136404,93.14860115,1.853178156,0.02959162,0.190340192
1999,DNK,50.27,75.30444,26657.8328,4535.354452,42283,5.31941,1.826634765,15,0.933962264,91.00943,852.6047911,0.012666596,0.002432685,1.192478396,0.204328345,-6.673914767,3,-0.013656784,3.255703306,8.161988777,91.98219653,3.280944347,47.875,175906.0469,0.039401947,93.21948666,2.478685066,0.044974628,0.203734405
2000,DNK,50.46,75.35166,28666.21652,NA,42255,5.338283,1.709501625,21,0.911894273,85.02136,NA,0.000627055,-0.065796149,1.098377249,-7.89122446,-7.633164577,6,-0.022067991,4.388711945,8.64052249,92.56782772,3.301177502,46.875,186918.9844,0.06260693,89.27202314,2.924779141,0.064607935,0.231432986
2001,DNK,51.07,78.50232,29483.94686,5183.326788,42525,5.354704,1.705054284,26,0.890350877,87.29348,967.9950167,0.041812748,0.026724108,1.149133031,4.620979034,-0.313768402,5,-0.021543396,1.914438493,8.442614012,92.48364985,3.314718723,45.919,186784,-0.000722154,91.47178758,2.35,0.013796369,0.227532228
2002,DNK,56.31,81.47756,30639.9531,5469.100965,43528,5.369058,1.737195015,22,0.907488987,89.94455,1018.633243,0.037900026,0.030369622,1.223290088,6.453304748,2.274727339,-4,0.01713811,2.158631993,8.131175306,93.51673181,3.328315735,45.405,188516.75,0.009276758,95.0801711,2.426314932,0.007543368,0.254695407
2003,DNK,65.35,83.17466,30787.41289,5646.503951,44541,5.382953,1.747035504,18,0.925438596,95.05614,1048.960292,0.020829048,0.056830458,1.234766179,0.938133235,0.680960541,-4,0.017949609,2.905080926,8.156962429,94.24726885,3.341968536,45.583,186772.6875,-0.009251499,101.0921213,2.090620032,0.015142258,0.263290158
2004,DNK,75.31,83.92146,32929.7573,5585.482608,45508,5.398645,1.634286285,26,0.890350877,95.80238,1034.608241,0.008978696,0.007850519,1.202055833,-2.649112522,-7.74946032,8,-0.035087719,4.448198821,8.328482431,95.05315307,3.355677128,46.393,194796.2969,0.042959222,102.8800453,1.16016507,0.034433945,0.266828682
2005,DNK,82.51,86.00584,34152.878,5655.060412,46351,5.417692,1.609179855,28,0.881578947,95.76072,1043.813567,0.02483727,-0.000434853,1.200725296,-0.110688486,-1.870569995,2,-0.00877193,3.83004478,8.668964339,96.81064444,3.369441986,48.005,204319.7813,0.048889453,104.8050878,1.808805419,0.054348933,0.29420492
2006,DNK,91.14,88.00558,37302.35892,5899.985252,47133,5.440696,1.443344474,37,0.844827586,95.89144,1084.417371,0.023251212,0.001365069,1.171558659,-2.429084895,-12.59119407,9,-0.036751361,4.305647721,9.583411272,96.1526248,3.383263588,46.462,211116.2344,0.033263804,104.8100668,1.890073335,0.029048773,0.292967762
2007,DNK,101.92,91.26442,38972.03137,6232.135579,47650,5.466988,1.434470058,37,0.844155844,99.50858,1139.957794,0.037029925,0.037721198,1.144389326,-2.319075771,-0.770857887,0,-0.000671742,4.228059675,9.40239875,95.63931288,3.397141695,46.425,217667.8438,0.031033186,108.4437785,1.714031313,0.055829462,0.274171438
2008,DNK,115.94,95.58891,41282.99749,6836.277553,48352,5.495302,1.514005185,28,0.883116883,102.4272,1244.022176,0.047384183,0.029330335,1.173079277,2.507009711,6.962324797,-9,0.038961039,1.818551801,8.995928571,97.37015113,3.411076784,44.765,231117.5156,0.061789889,106.8114912,3.399474759,0.033036474,0.271545746
2009,DNK,92.22,101.5546,40333.14435,7161.107832,49457,5.523755,1.583464146,28,0.882608696,105.7474,1296.420249,0.062409855,0.032415218,1.19223072,1.632578737,5.684506268,0,-0.000508187,-1.734050381,7.769953335,97.62658968,3.425069094,44.963,222058.0313,-0.039198606,106.7464905,1.326372231,-0.056220649,0.275680031
2010,DNK,96.06,100,43046.84249,6965.393686,49980,5.550959,1.430169821,30,0.874458874,100,1254.809067,-0.015308021,-0.054350272,1.061897598,-10.93187087,-11.87077905,2,-0.008149822,4.311472256,7.311432359,100,3.439118624,44.756,234612.8125,0.056538289,100,2.297730121,0.036792837,0.263328302
2011,DNK,113.22,101.128,44407.95138,7125.25376,49766,5.576577,1.464387417,33,0.861471861,97.55708,1277.710997,0.01128,-0.0244292,1.072992286,1.04479831,3.006648838,3,-0.012987013,3.180881833,7.321843842,98.10867738,3.45655489,44.793,243004.7656,0.035769373,97.91394205,2.758682261,0.042965274,0.279401656
2012,DNK,106.11,102.6883,44808.54321,7230.144994,49649,5.600972,1.377867342,37,0.845493562,93.0896,1290.873262,0.015428961,-0.045793499,1.024004416,-4.565537917,-7.380483984,4,-0.015978299,2.508079253,7.557480953,98.64409742,3.47407937,45.512,246023.4844,0.012422467,93.65861301,2.397914857,0.023358353,0.284457334
2013,DNK,110.24,NA,46742.93884,7271.2742,50009,5.624293,1.370584846,38,0.841880342,93.91316,1292.833464,NA,0.00884696,1.048796035,2.421046067,-0.670726866,1,-0.00361322,2.614862833,7.708960639,99.66287553,3.49169302,45.888,248053.9688,0.008253214,94.580258,0.78907178,0.024615307,0.289887494
2014,DNK,110.76,NA,47905.4773,7248.633348,50951,5.646899,1.39089799,37,0.846153846,95.19087,1283.648485,NA,0.013605228,1.036413911,-1.180603636,1.883498755,-1,0.004273504,2.855754385,7.87384475,101.2074351,3.509395599,48.583,250851.7344,0.011278859,96.48492982,0.56402054,0.018861594,0.268733375
2015,DNK,94.77,NA,48687.54221,7474.711485,51463,NA,1.345651985,41,0.82832618,93.32653,NA,NA,-0.019585282,1.000819496,-3.434382214,-4.117793643,4,-0.017827666,2.856945528,8.018847334,101.1233824,NA,45.904,NA,NA,93.68007417,0.452034154,NA,0.26423432
2016,DNK,94.97,NA,49020.54389,7399.473498,52580,NA,1.309374691,47,0.800865801,94.93787,NA,NA,0.017265616,1.014103698,1.327332465,-3.443350288,6,-0.027460379,2.505727885,8.365495016,100.3265083,NA,45.942,NA,NA,95.36470702,0.25,NA,0.252163774
