iso3c,year,kof_trade_df,kof_trade_dj,trade_total_GDP,gvnt_cons,gvtn_expense
FIN,2015,62.0933227539063,92.5144119262695,73.181489102271,24.3584247828075,40.5025910684347
FIN,2016,60.8987159729004,92.7447128295898,72.7698509300098,23.85582650308,39.78562800535
FIN,2017,,,76.7356582638058,22.9735885458069,38.197018551434
FIN,2018,,,,22.9219805597684,
FIN,2019,,,,,
FIN,2020,,,,,
FRA,1965,,,25.8033546001833,16.8462113655836,
FRA,1966,,,26.537151928557,16.6655263079164,
FRA,1967,,,26.2489789174584,16.6271197427574,
FRA,1968,,,26.6357421629424,17.3454141540638,
FRA,1969,,,28.8136286937171,17.1260255388497,
FRA,1970,23.5141944885254,77.5608749389649,31.4189565466435,16.9978838167672,
FRA,1971,23.316520690918,77.7288513183594,32.0089591417485,17.360477060032,
FRA,1972,23.5023326873779,77.8968353271484,32.470428853515,17.4033625796392,30.0052383323359
FRA,1973,24.4669857025147,78.5687408447266,34.4059723112064,17.6004902643528,29.3440683336724
FRA,1974,29.5116424560547,79.4068832397461,42.3557676233599,18.0271962630214,31.098967488715
FRA,1975,27.4202461242676,80.0770492553711,36.691736336041,19.5772354966169,33.5693413289656
FRA,1976,29.3965225219727,80.6797561645508,39.5998708787581,19.877701641894,33.7654676272315
FRA,1977,30.6176853179932,81.3153915405274,40.6359698442343,20.1625125893477,34.1313040251288
FRA,1978,30.0953578948975,81.918098449707,39.4383488949127,20.5478823343803,35.0932508162363
FRA,1979,31.4434986114502,81.9839553833008,41.0336254739961,20.4593053916275,35.496529163639
FRA,1980,34.385856628418,82.0578842163086,43.5026672864511,21.046107532594,36.4646629981508
FRA,1981,37.8203468322754,82.4412384033203,45.4109434591213,21.7529927350804,38.8726535124617
FRA,1982,35.7485885620117,82.5051422119141,45.2523852836828,22.2014406413772,39.9314657028888
FRA,1983,34.3392105102539,82.6495361328125,45.1398283198465,22.3551602430086,40.6695071749333
FRA,1984,36.4626808166504,82.9946975708008,47.5418299082076,22.5305856894333,41.0689282112635
FRA,1985,35.583065032959,83.5360717773438,47.0163879903232,22.5840681334954,41.3491518716257
FRA,1986,29.8518962860107,83.4811553955078,40.8879984679522,22.3060265456742,40.7717971796353
FRA,1987,29.0306873321533,83.4735107421875,40.2927394586107,22.1460005630953,40.609253173611
FRA,1988,29.021821975708,83.7626113891602,41.3922169441697,21.6972271309912,39.7261494705704
FRA,1989,31.4521999359131,84.2681121826172,44.0017811278671,21.1371538659802,38.7910440693515
FRA,1990,31.6797790527344,83.9842529296875,42.7360551888574,21.168890584749,38.9491317605437
FRA,1991,32.6111755371094,84.2488098144531,42.983681489047,21.655025854054,40.189270142508
FRA,1992,32.3652458190918,85.2456588745117,41.991612606025,22.2592205187876,41.5338830746026
FRA,1993,32.4276466369629,86.3131942749024,39.9051237217838,23.4090318084193,43.7464405279913
FRA,1994,31.4837455749512,86.6315002441406,41.8262397371907,23.1862574341006,43.902513653596
FRA,1995,31.421573638916,86.9044189453125,43.6461285770923,23.1766607320363,47.0999201328438
FRA,1996,32.1778564453125,88.7074127197266,44.3292399538117,23.4696941384658,47.1372999027363
FRA,1997,35.3006401062012,91.3822784423828,48.0334968830664,23.4009423125566,47.3823551935098
FRA,1998,36.0083961486816,93.4038848876953,49.5067667927119,22.6152011693207,45.586529585116
FRA,1999,40.6943473815918,94.5409774780273,49.7609206002288,22.6309940264054,45.3891466018177
FRA,2000,44.9201011657715,95.7638854980469,55.8612457180345,22.3258723712198,44.1329000361832
FRA,2001,44.8251609802246,93.2482604980469,54.9593680925757,22.1418541151996,44.374324535171
FRA,2002,42.6169929504395,94.8736572265625,53.0720247583335,22.7211494436744,45.3714512079072
FRA,2003,39.324764251709,95.2396240234375,50.7978335232353,23.143427286765,45.6356507095874
FRA,2004,39.4788780212402,93.1836624145508,51.9250078784333,23.0446960978721,45.0159798687691
FRA,2005,41.8263931274414,92.1362228393555,53.9807067764121,23.0670392801425,45.1413507521639
FRA,2006,42.3441581726074,89.9331817626953,56.1034244496256,22.7591793094828,44.7043320594475
FRA,2007,42.5086784362793,90.3950805664063,56.420756583014,22.4331396546751,44.1951595788519
FRA,2008,44.0893211364746,89.9369430541992,57.3970828857949,22.5625633664261,44.6826820184904
FRA,2009,38.7571716308594,90.3835906982422,50.462450850073,24.0808047006283,48.0210057518454
FRA,2010,43.1267433166504,90.3222122192383,54.8677910818934,23.9892566941431,49.3240362674279
FRA,2011,46.8121376037598,88.4429397583008,58.7905764224005,23.744527827615,47.5857458016517
FRA,2012,47.9331817626953,88.1064147949219,59.7020591687875,23.9504999032939,48.0719239335045
FRA,2013,48.2973442077637,86.7676086425781,59.764055074913,24.1116877142286,48.119369598085
FRA,2014,49.6081771850586,93.0757827758789,60.4787965196196,24.1258928301466,48.2894176805372
FRA,2015,51.1687660217285,90.5964202880859,61.7516939345861,23.8078776145908,47.9919779188076
FRA,2016,50.5772438049316,90.2824554443359,61.1288953265056,23.7323807174966,47.7698915326734
FRA,2017,,,62.8660320591001,23.6844914496901,47.5116369354567
FRA,2018,,,,23.4102393023641,
FRA,2019,,,,,
FRA,2020,,,,,
GBR,1965,,,37.9056130476123,17.2934547032011,
GBR,1966,,,37.6527939698256,17.7038115039303,
GBR,1967,,,37.9907331660299,18.5875212516279,
GBR,1968,,,42.1957976971383,18.2444134883346,
GBR,1969,,,42.555612002484,17.7118738077004,
GBR,1970,39.3058319091797,75.8436737060547,41.9020164918918,17.3954702392977,
GBR,1971,38.9458312988281,75.8436737060547,41.5541074597437,17.7310622740716,
GBR,1972,37.9104843139648,75.8436737060547,40.5230957768831,18.0812750168983,29.5118582302289
GBR,1973,41.0725746154785,79.5374374389649,46.2486878133191,17.9011583581444,28.8380792426903
GBR,1974,49.792106628418,80.0404968261719,57.2682033952122,19.7543924565959,33.2535749520883
GBR,1975,44.8511772155762,81.0457382202148,51.4211765836338,21.9875754525322,36.489009279426
GBR,1976,48.0132713317871,81.7496948242188,55.9612898416377,21.7346041714948,36.4449594438007
GBR,1977,47.7683868408203,82.7558135986328,57.4230823652663,20.3699853463823,34.5281667727562
GBR,1978,42.9307136535645,82.9567184448242,53.5742485570583,19.8687443695301,34.4890187996323
GBR,1979,41.7446632385254,83.6260070800781,53.2634327256589,19.4708710858543,33.9799221391943
GBR,1980,39.0726928710938,83.8018493652344,49.9884744361304,20.8823260262364,35.5598793897086
GBR,1981,38.0863227844238,83.1691284179688,48.1146897077132,21.3151038519427,37.4844380028615
GBR,1982,37.2725982666016,83.196891784668,48.3365859830266,21.1873453092458,37.6715488409641
GBR,1983,36.6279754638672,83.6175994873047,49.5108999972136,20.9659315296237,36.8816195615493
GBR,1984,39.1008491516113,84.8602981567383,53.9941984343385,20.6737558294374,36.8195626985179
GBR,1985,38.4561042785645,85.3490447998047,53.5420482569226,19.9025717703036,35.9327582091588
GBR,1986,34.9372787475586,84.3104782104492,49.2412827343162,19.8755975345531,34.9778582587354
GBR,1987,33.535774230957,84.8805541992188,48.6263338852763,19.1822631561633,33.1374118627526
GBR,1988,31.102596282959,85.7404937744141,46.1693200904487,18.4179542713971,30.9724412757416
GBR,1989,31.6960220336914,85.3064117431641,47.4544955446663,18.0031202163414,29.6546233795577
GBR,1990,30.8850746154785,85.3026351928711,47.0283292592009,18.2014607916865,32.583043271347
GBR,1991,28.9818305969238,86.4518890380859,44.1609541087032,19.0406466697327,34.7840781769414
GBR,1992,30.594217300415,87.4299392700195,45.1278209976643,19.5097550470863,37.6406266271925
GBR,1993,33.9544486999512,88.1690826416016,48.4802570457262,18.8318870225254,37.368983262073
GBR,1994,35.4227447509766,88.1435852050781,50.5617218154687,18.4863868297736,37.079774985373
GBR,1995,34.4828834533691,88.3747863769531,50.0457377607171,16.8328340436792,35.2142141621857
GBR,1996,36.0858459472656,89.9542236328125,51.3052183263217,16.4007916478495,33.999902593665
GBR,1997,36.2154998779297,92.7975692749023,50.183547287286,15.8697006068794,32.8542087964314
GBR,1998,35.7744865417481,94.2550659179688,48.2615054789439,15.8313139730317,32.2161781529764
GBR,1999,37.4608840942383,95.5681457519531,48.7641837668355,16.2908109135554,32.0131347475363
GBR,2000,40.3154983520508,96.9750671386719,51.5308994051221,16.4643578089873,32.437868399335
GBR,2001,40.8167152404785,95.3220825195313,51.7804845787212,17.1438487820988,32.9097617144026
GBR,2002,40.1000709533691,96.0393676757813,50.34232236783,17.8709098225124,34.0292453819077
GBR,2003,40.6249313354492,97.1088562011719,49.4715730742953,18.5426014520944,35.3498470659753
GBR,2004,40.954719543457,94.111572265625,49.511369820875,19.1804267648954,35.9492373104702
GBR,2005,43.0870819091797,93.4060363769531,51.9389982299302,19.3653587066959,36.4475180251636
GBR,2006,45.9632835388184,89.8294906616211,55.8255064283689,19.4754492455839,36.5293177852271
GBR,2007,44.3047409057617,89.8542633056641,52.2020871229008,19.2462642123414,36.6801345752873
