b0_coef,b1_coef,b0_stdf,b1_stdf,Fall
0.356435577691876,0.705354122186344,0.0923844079989935,0.159542643927067,Niedrig
0.393489081060602,0.567290602929024,0.0944000950081877,0.163023621309958,Niedrig
0.256193574559035,0.97544424132393,0.0927196329143075,0.160121558383064,Niedrig
0.273913541007677,0.826485584953258,0.0884144754491409,0.152686795100038,Niedrig
0.327375931284939,0.801163872513603,0.08623348460579,0.148920347351272,Niedrig
0.362456159578968,0.90223486578617,0.0921879783537119,0.159203421047009,Niedrig
0.193598509836135,0.990387971205325,0.0898134963874858,0.155102825080068,Niedrig
0.456279270696687,0.581586331072638,0.0921908015436223,0.1592082965362,Niedrig
0.404620144990281,0.719606966002353,0.0884952770660821,0.152826334919361,Niedrig
0.330485818810757,0.86037198517321,0.0955144867635137,0.164948112800093,Niedrig
0.506735996693667,0.637313207802726,0.0894115274683517,0.154408647506988,Niedrig
0.238359411247145,1.00332981285918,0.0938889677421292,0.162140933449783,Niedrig
0.217657232753959,0.97785713800172,0.0944805239718436,0.163162517578147,Niedrig
0.387533850275686,0.682343899500753,0.0953309035387765,0.164631074961245,Niedrig
0.349505928406048,0.837108192689989,0.0893711761764149,0.154338963109578,Niedrig
0.367196299001513,0.772482324844978,0.0960629294426233,0.165895242266664,Niedrig
0.0982767399399839,1.16442078041576,0.0918786805852497,0.158669281306223,Niedrig
0.451843926940297,0.585114710556585,0.0897495630994102,0.154992415909998,Niedrig
0.212839777259239,1.02108080609383,0.0905316743836386,0.156343077832651,Niedrig
0.53379739198215,0.610015815687171,0.093845174378885,0.162065304790036,Niedrig
0.443847646143431,0.673994541596222,0.0923801879691006,0.159535356174283,Niedrig
0.318624923459362,0.89391553723371,0.0954760877041601,0.164881799797864,Niedrig
0.255745170532461,1.00861399803405,0.0921679000471123,0.159168746947884,Niedrig
0.42345338618873,0.736758515772691,0.0983636699269877,0.169868490867982,Niedrig
0.146302492825873,1.05927551004044,0.0925348986388978,0.159802532744851,Niedrig
0.362783170235503,0.686396991207266,0.0871015278749135,0.150419408948339,Niedrig
0.260114758828893,0.813888835526707,0.0922239862344207,0.159265604619052,Niedrig
0.385893403174346,0.626920183397711,0.091523332118197,0.158055614615307,Niedrig
0.345639777486628,0.854529756629816,0.0934489648179473,0.161381073302599,Niedrig
0.438882026018869,0.734156265314344,0.0920290995092747,0.158929046274743,Niedrig
0.44699702911461,0.598205603101162,0.0900565345916036,0.155522538303328,Niedrig
0.406314937120674,0.772251892837471,0.084818088735692,0.146476038790878,Niedrig
0.394536819694371,0.669380409111906,0.0948647131317706,0.163825990513359,Niedrig
0.331765953083189,0.895143526760903,0.0915713133024346,0.15813847540489,Niedrig
0.295716941830957,0.905597037620413,0.095964196976465,0.165724736885578,Niedrig
0.549730466308464,0.534713723692584,0.0862886674250027,0.149015644956866,Niedrig
0.521612692675192,0.455011887403046,0.0930249082920837,0.160648751682791,Niedrig
0.154744921542085,1.0797219632875,0.0903620422334787,0.156050132710008,Niedrig
0.270363678021791,0.846338978957277,0.0909402892051446,0.157048732502988,Niedrig
0.286955819871397,0.91405211118975,0.0916146630697273,0.158213337999535,Niedrig
0.469753716103441,0.500966245899273,0.0942279397760603,0.162726318967556,Niedrig
0.559804991634167,0.619448167088524,0.0949057994689288,0.163896944292265,Niedrig
0.606231841006525,0.529771299950132,0.0910858836236503,0.157300165823529,Niedrig
0.213220332223981,0.905584848965828,0.0933947999106894,0.161287533573339,Niedrig
0.453821340901201,0.659933015686651,0.0906293175019459,0.156511701971652,Niedrig
0.334212930935971,0.883155203244008,0.0850072964477508,0.146802789801,Niedrig
0.623319739218633,0.385535107159991,0.0916840857359402,0.158333227014965,Niedrig
0.142598266207031,1.26490730932097,0.0870348866157774,0.150304323265511,Niedrig
0.222739407546218,1.21124886479665,0.0915871014069423,0.158165740567815,Niedrig
0.315252787221241,0.814950729269821,0.0926408319074692,0.159985473504161,Niedrig
0.253725579001245,1.06776290301859,0.0901858579828667,0.155745872480714,Niedrig
0.171794828543951,1.00070855137498,0.0973083635294716,0.168046036446726,Niedrig
0.343842450981849,0.773953263218153,0.0892970192937327,0.154210898370249,Niedrig
0.432211007215449,0.655400982427941,0.0921229736915144,0.159091161674467,Niedrig
0.58037866882375,0.502775377374895,0.0894457810994427,0.154467801589227,Niedrig
0.562893142591504,0.487298546293964,0.0932160789837461,0.16097889264759,Niedrig
0.345971567727124,0.635842936966426,0.0955681508989879,0.165040787724824,Niedrig
0.296944755899639,0.943975872915711,0.0902703586002773,0.155891800264494,Niedrig
0.356384383473566,0.698370790735893,0.0854720966715038,0.147605473481089,Niedrig
0.483558381466875,0.62354099557277,0.0905711964371016,0.156411330182149,Niedrig
0.226641342619433,0.992748564358068,0.0901896043683129,0.155752342276345,Niedrig
0.329329296458008,0.836868810966642,0.0947082090071447,0.163555716747806,Niedrig
0.337044323273351,0.76900599199635,0.0870488627371936,0.150328459236189,Niedrig
0.368199492639662,0.758020968730746,0.0923945226820552,0.159560111412253,Niedrig
0.516312271382551,0.455782114779483,0.0960837681570159,0.16593122954701,Niedrig
0.294457838800031,0.923824711067516,0.0891704257980996,0.153992278568112,Niedrig
0.393880948394865,0.713464368782731,0.0961647065670125,0.166071005600197,Niedrig
0.18507928259209,0.981643321022031,0.0969218829641782,0.167378606384133,Niedrig
0.39695305250695,0.69982343032976,0.0870939762103413,0.150406367651025,Niedrig
0.258645607165982,1.02873669952737,0.0940572900659189,0.162431616576416,Niedrig
0.400107358567021,0.756680855279721,0.0927158795362267,0.160115076511549,Niedrig
0.302160918078172,0.947317773050575,0.0966685777163353,0.166941162557444,Niedrig
0.369580994558368,0.779403485258945,0.0905604976701578,0.156392854017156,Niedrig
0.33366106772492,0.735402490220395,0.0909205609821522,0.15701466297844,Niedrig
0.297716845353517,0.911704490527241,0.0866498883327033,0.149639453020419,Niedrig
0.35240775495893,0.749283022010568,0.0914113322068275,0.157862197107239,Niedrig
0.514944804799163,0.534171314615441,0.0969636363651357,0.167450712144467,Niedrig
0.273503069544843,0.925634650326619,0.0904520714943805,0.156205608148193,Niedrig
0.481934394107496,0.524533483895514,0.0977662971823163,0.168836861947484,Niedrig
0.377140402383829,0.814975546134367,0.0893491976433735,0.154301007426937,Niedrig
0.527044157571032,0.591853894978348,0.0910329525352994,0.157208756829692,Niedrig
0.410842105213068,0.865904617680743,0.0895536836931071,0.154654143261514,Niedrig
0.455208091796887,0.707829993791236,0.0889721967914892,0.153649948292878,Niedrig
0.428017849358541,0.885928159309647,0.0961312923525463,0.166013301142961,Niedrig
0.499061863004634,0.702881387653646,0.0916057448553491,0.158197936748048,Niedrig
0.262789248451807,0.947490035905215,0.0885774196906169,0.1529681905829,Niedrig
0.376891492818824,0.92825702933265,0.0910036377099002,0.157158131785361,Niedrig
0.398879345925343,0.69675550442328,0.0901713432685345,0.155720806390553,Niedrig
0.351959168539467,0.860671061132128,0.0892931987137394,0.154204300444834,Niedrig
0.417571648860253,0.686871468454825,0.0923791618660877,0.159533584152454,Niedrig
0.259955410371324,0.943907851044619,0.0933434339839637,0.161198827525045,Niedrig
0.372213458435204,0.823924497122646,0.0931040607139909,0.160785443435629,Niedrig
0.438530858069531,0.650102248653686,0.0868213295000587,0.149935522213373,Niedrig
0.274708463158119,1.10663958407891,0.089235671858365,0.154104954821454,Niedrig
0.352534084390225,0.898670193360919,0.0937726697058582,0.161940093323271,Niedrig
0.320087067778288,0.910445452945445,0.0924223973703542,0.159608249421319,Niedrig
0.385985894972178,0.620465318569091,0.0846027666178792,0.146104189680017,Niedrig
0.45485971115864,0.618467985956413,0.0934153540544755,0.161323029416354,Niedrig
0.314637895808534,0.925912680456578,0.094226082899559,0.162723112246932,Niedrig
0.320932745599829,0.705684480971929,0.0919670288082911,0.158821853687164,Niedrig
0.377997545994496,0.805586072386755,0.0908836672464319,0.156950949584928,Niedrig
0.284262186813197,0.858959709818891,0.0880310370516294,0.152024618689027,Niedrig
0.405053744864427,0.656114525288132,0.0926198936225222,0.159949314271103,Niedrig
0.493035348834071,0.62103484505861,0.0949494676077366,0.163972356696497,Niedrig
0.2303059340097,0.914358469457722,0.0903490181375782,0.156027640833513,Niedrig
0.398967674341596,0.775243419168398,0.0983337932464547,0.169816895531634,Niedrig
0.330809896102232,0.94587170468257,0.0848012516268089,0.146446962056768,Niedrig
0.317547039869865,0.738298949961545,0.0963544691578225,0.166398714854518,Niedrig
0.271304183580465,1.02199622115504,0.0945883616862442,0.163348747207618,Niedrig
0.43718879735013,0.59098922889697,0.0922442619040764,0.159300619553004,Niedrig
0.389837192986179,0.774902201998675,0.0943673077633876,0.16296699959385,Niedrig
0.215534064371556,0.817961775125334,0.0858209025231565,0.148207841445502,Niedrig
0.219517165206211,1.0790727932382,0.0925628703334772,0.159850838278274,Niedrig
0.3971880266894,0.679906119678289,0.0900634471418481,0.15553447588637,Niedrig
0.387031364998067,0.562860557700117,0.0944006592289504,0.163024595687282,Niedrig
0.482500637298985,0.568217894353918,0.0900015386946686,0.155427563501928,Niedrig
0.417938850888375,0.839592689527104,0.0908070806078673,0.156818688794707,Niedrig
0.303035264224014,0.946626158455151,0.0887373372057614,0.153244359080691,Niedrig
0.368491400640304,0.712669382885335,0.093955872761718,0.162256474631984,Niedrig
0.442939874076206,0.676555655244076,0.0885855325901136,0.152982201101164,Niedrig
0.286755387722322,0.922418328390837,0.0940941035612315,0.162495191399285,Niedrig
0.26311799934784,0.748363748214608,0.0937997901040372,0.161986928715991,Niedrig
0.343742539499879,0.857772342250965,0.089537706168044,0.154626550980011,Niedrig
0.327675287650963,0.900954135854043,0.0968163942104754,0.167196433276843,Niedrig
0.468784997150279,0.627517484321819,0.086310804934391,0.149053875182661,Niedrig
0.331539437692326,0.893816742513742,0.0937718802342379,0.161938729950465,Niedrig
0.244300279246944,0.863097095892248,0.0922442915634545,0.159300670773071,Niedrig
0.479730214215453,0.613190916141202,0.0956383626931129,0.165162039519495,Niedrig
0.394620152350602,0.653551127817715,0.0902263203638082,0.155815748722548,Niedrig
0.381981630228108,0.831772773981861,0.0923019997099728,0.159400329475996,Niedrig
0.343382626063674,0.661911426499222,0.0838452728526081,0.144796040819324,Niedrig
0.445814335704224,0.634441306923739,0.0888083882878951,0.153367060278253,Niedrig
0.297148378299823,0.763033063965654,0.0881700145076246,0.152264624889814,Niedrig
0.24444902861087,0.834945004473843,0.0887761478701985,0.153311382901604,Niedrig
0.471061063376187,0.487640647076342,0.0896989428989163,0.154904997688701,Niedrig
0.184502037978951,1.07748046499174,0.0893975196712072,0.15438445683412,Niedrig
0.321843524167425,0.869854403864556,0.0972911271750623,0.168016270238188,Niedrig
0.445745151422389,0.692655007178696,0.09077496026627,0.156763218782686,Niedrig
0.346973504136892,0.843920198343235,0.0933460728540515,0.161203384704335,Niedrig
0.404525576596827,0.72100733300099,0.0918869677741373,0.158683592812401,Niedrig
0.424428408587915,0.787067243039868,0.0896981958649386,0.154903707603301,Niedrig
0.57882322642638,0.526669949147368,0.091837352729674,0.158597910438679,Niedrig
0.222820259233459,0.929433694426505,0.0908782609228776,0.156941613170132,Niedrig
0.379148562836439,0.727211267000497,0.089993987700175,0.155414523361802,Niedrig
0.521427260878393,0.385452498342504,0.0964925174583675,0.16663711645643,Niedrig
0.422005475172946,0.642462990521759,0.0885389930670046,0.152901829978756,Niedrig
0.324675392668128,0.750719375479394,0.0900939648119079,0.155587178175353,Niedrig
0.316482654405169,0.866161789608899,0.0890101017048333,0.153715407932916,Niedrig
0.455589317033662,0.650826608081192,0.0904469934838201,0.156196838711355,Niedrig
0.319289055784537,0.834733184763576,0.0892709533622378,0.154165883981813,Niedrig
0.47058833167323,0.723189432153349,0.0907910048456727,0.156790926863238,Niedrig
0.265939613828177,0.897779231640703,0.0897608113644745,0.155011841027146,Niedrig
0.491521497584269,0.59468583183034,0.0856501117763456,0.147912895492017,Niedrig
0.319156031803913,0.907178624305616,0.0915412411295637,0.158086542464339,Niedrig
0.377438270629038,0.851544557919337,0.096137414863469,0.166023874372808,Niedrig
0.309789406901763,0.729499847672183,0.0900337330592025,0.155483161347372,Niedrig
0.399894040972338,0.763585696348769,0.0874713469969136,0.151058065641353,Niedrig
0.411544673073808,0.906658466709303,0.0909464185272838,0.157059317495421,Niedrig
0.185309937322202,1.0489525543493,0.0911105050648378,0.157342685658959,Niedrig
0.132138373011403,1.10534984022952,0.0924486851725695,0.159653646967932,Niedrig
0.310263175908884,0.854660257664951,0.092826709736783,0.160306473995245,Niedrig
0.398677043807986,0.703569724507507,0.0944588078920533,0.163125015137416,Niedrig
0.309170364222468,0.864581766579192,0.0871450410548581,0.150494553747385,Niedrig
0.552294829153946,0.513855852216697,0.0905111706934807,0.156307669120197,Niedrig
0.36158826991527,0.829683297902967,0.0904763286582091,0.15624749889724,Niedrig
0.144671398641026,1.08629477920826,0.0893964082599117,0.154382537489715,Niedrig
0.390781659919006,0.693516475879148,0.0917102299104961,0.158378376524739,Niedrig
0.372234479951113,0.774948184395185,0.0926885979484946,0.160067962753594,Niedrig
0.260258405547641,0.913580618689723,0.089886556705964,0.15522899611508,Niedrig
0.573230866583006,0.381139896294965,0.0876272148475254,0.151327240597695,Niedrig
0.305308363202408,0.849812490028508,0.0905755360076411,0.156418824374863,Niedrig
0.510062573070798,0.540690341229526,0.0968795946463594,0.167305576852655,Niedrig
0.386737717454019,0.776334265471417,0.0862277443500908,0.148910434254561,Niedrig
0.467986439056877,0.673600969294834,0.0928528011856395,0.16035153245072,Niedrig
0.293191322435026,0.923857849083188,0.0909471157898652,0.157060521628436,Niedrig
0.400941915951816,0.889973642787314,0.0975031228886791,0.168382374837267,Niedrig
0.256170275338487,0.912676725257339,0.0858711290916599,0.148294579886631,Niedrig
0.322714604400741,0.678691928774807,0.0911783478735666,0.157459846349929,Niedrig
0.335616824744964,0.763197116943606,0.0947351355148576,0.163602217302664,Niedrig
0.44932527205223,0.730635723202668,0.0934292736077203,0.161347067697001,Niedrig
0.423693268581544,0.754080679574057,0.0916250980787683,0.158231358669558,Niedrig
0.489402725452221,0.536246301914788,0.0911752239979341,0.157454451593514,Niedrig
0.2972526730428,0.898185151423373,0.0893619213392322,0.154322980529561,Niedrig
0.371771593551575,0.766950089971463,0.0907399444921701,0.156702748522606,Niedrig
0.446146809152858,0.68580384961967,0.0917701837986573,0.158481913496379,Niedrig
0.291327275315175,1.04243270727277,0.0938893123980107,0.162141528650983,Niedrig
0.430602170648209,0.902959877959646,0.0908193901123551,0.156839946612276,Niedrig
0.168647279650686,1.02790719433816,0.0955993065303031,0.165094591736787,Niedrig
0.326969905923697,0.899291609017121,0.0920777514874979,0.159013065487575,Niedrig
0.423853619327858,0.725282017372012,0.0865792163797444,0.149517406557484,Niedrig
0.400068021089915,0.725851863321766,0.092171831156931,0.159175535752052,Niedrig
0.375328294480621,0.721342639636171,0.090378322170086,0.156078247239132,Niedrig
0.217751376108785,1.01170943683196,0.0963977660333398,0.16647348610806,Niedrig
0.356513435515987,0.745885460718318,0.0931478509466527,0.160861066689037,Niedrig
0.447788964512184,0.659107338416951,0.0900853401297631,0.15557228383742,Niedrig
0.249778280406503,0.857746816707441,0.0919087768920677,0.158721255924735,Niedrig
0.260123136051139,0.905660521666962,0.0882914240163899,0.152474292240028,Niedrig
0.193037995681377,1.10232216649228,0.0947257157641385,0.163585949926303,Niedrig
0.216682393143897,1.08154012142606,0.091487565920788,0.157993848416643,Niedrig
0.330138569257327,0.91252058502611,0.0953529628852465,0.164669170204104,Niedrig
0.302639075935333,0.8226467886989,0.0897190947996052,0.154939798880652,Niedrig
0.466338157258002,0.766869518387912,0.0917726838519235,0.158486230946874,Niedrig
0.49973607249311,0.551729689212371,0.0882149100653638,0.152342156977072,Niedrig
0.189974244808205,1.17987876053373,0.0873522301440359,0.150852357578098,Niedrig
0.250474281860214,0.867000672717805,0.0942152962293941,0.162704484278051,Niedrig
0.367930915666279,0.783597074198833,0.0920279416031666,0.158927046636429,Niedrig
0.254680501471373,1.0348324533312,0.0944290252014897,0.163073582116426,Niedrig
0.386678760055495,0.700929074676407,0.0886860962040323,0.153155868770796,Niedrig
0.323726210570393,0.905301157366989,0.0945589080083811,0.163297882372941,Niedrig
0.479962778979079,0.485046009021644,0.092755540411344,0.160183568598187,Niedrig
0.247292830567395,1.0561500840091,0.0898142847898836,0.155104186606388,Niedrig
0.362045265679574,0.848765180603854,0.0978981872901012,0.169064628699034,Niedrig
0.448661485590591,0.646798272025153,0.0961304496953789,0.166011845921724,Niedrig
0.267825871201733,1.02914853801486,0.0911338710841955,0.157383037451941,Niedrig
0.355639887407413,0.713674831167496,0.089181541889546,0.154011475428902,Niedrig
0.512608822108184,0.635589147199752,0.0926240335581899,0.159956463705693,Niedrig
0.322458354232016,0.900521031653019,0.0929674570557031,0.160549536649133,Niedrig
0.315480387781107,0.94444212513308,0.0901243593012978,0.15563966773829,Niedrig
0.294237829030557,0.917085978416072,0.0978489170473518,0.168979541778357,Niedrig
0.30347175348696,0.960069442358665,0.0915604814573892,0.158119769421548,Niedrig
0.323868643353702,0.764468923358099,0.0870117172403704,0.150264311065502,Niedrig
0.282049926782487,0.951043100690759,0.0957346259034317,0.1653282806355,Niedrig
0.348045417133981,0.84003013464579,0.0908512454719589,0.156894959015391,Niedrig
0.228118842914588,1.00575034159459,0.0900927422499657,0.155585066880072,Niedrig
0.469099424025144,0.672249108524948,0.0906924055848251,0.156620651520184,Niedrig
0.42010469026858,0.716208052690202,0.0951707248598501,0.164354455448384,Niedrig
0.0836953610030858,1.08727942200278,0.0920190560484878,0.158911701786395,Niedrig
0.396403939147057,0.68374754528325,0.0857697331242806,0.148119474789682,Niedrig
0.337055404865471,0.891250041697423,0.0910157988889157,0.157179133453234,Niedrig
0.344317052093289,0.670599601079899,0.0984056454040053,0.169940980141102,Niedrig
0.472013476255879,0.514099461471327,0.0960893983398844,0.165940952554172,Niedrig
0.408007725709061,0.648610906945841,0.0960667039897704,0.165901760695959,Niedrig
0.455226168959672,0.653589150207771,0.091779610317072,0.158498192560167,Niedrig
0.428730526231925,0.676931913781215,0.0952987431022046,0.164575535707472,Niedrig
0.273652706790834,0.943803795411929,0.0948104380667464,0.163732260547872,Niedrig
0.466951309725571,0.556159559606916,0.0926488242701874,0.159999275862231,Niedrig
0.321247391282635,0.769929124418471,0.0933535808707764,0.161216350624287,Niedrig
0.444212971233028,0.642313346526449,0.0922226172164322,0.159263240402468,Niedrig
0.316787661621857,0.821171285985833,0.0921713001101002,0.159174618664231,Niedrig
0.273784628558901,0.853523590726127,0.0891878069687865,0.154022294866165,Niedrig
0.393222750979801,0.675204129045651,0.0929316679335672,0.160487730860764,Niedrig
0.419634889228789,0.68597406489931,0.0920133230441964,0.158901801212455,Niedrig
0.314134867135138,0.682993803223759,0.0895154695743007,0.154588149641143,Niedrig
