OLS,FD,LSDV,FE,fe_rel
3.84759824065096,3.9597076738505,3.97133701105983,3.97133701105983,0
4.1151897108015,4.10762772386312,4.03663455510813,4.03663455510813,0
4.04387880844731,4.06138344831249,4.08951963221993,4.08951963221993,0
3.97651071279339,3.94931413269839,3.90890485356376,3.90890485356376,0
4.07501005920918,4.06371339683853,4.0072564376969,4.0072564376969,0
4.01853288659966,4.00162627785377,3.96659097126341,3.96659097126341,0
3.99799119957402,4.04216283356666,4.00352861952283,4.00352861952283,0
4.00113187929669,3.96191469040846,4.02928786623427,4.02928786623427,0
3.83232792496809,4.07288714576973,4.05088462044468,4.05088462044468,0
4.09508653211851,4.03718832984293,4.0344038191945,4.0344038191945,0
4.13655114022237,4.00121513176379,4.0391656701037,4.0391656701037,0
3.95343611822807,4.0296150972085,3.93850778469433,3.93850778469433,0
3.86393154067938,4.01458467844044,3.9299096250629,3.9299096250629,0
4.06449306208318,4.05219265461601,4.03566788205953,4.03566788205953,0
4.00250492988047,3.90752815873173,3.93699549768466,3.93699549768466,0
4.08569563444925,4.07444358086488,4.04643820254604,4.04643820254604,0
4.00830608122607,3.93551832535102,3.95229172961217,3.95229172961217,0
3.91529924045893,3.92832249222929,3.90874801721255,3.90874801721255,0
3.9920675909034,4.05723545206346,4.01044435371349,4.01044435371349,0
4.05838682042872,4.11068549616295,4.05683590474886,4.05683590474886,0
4.05561420381964,4.09303176434293,4.08582897378273,4.08582897378273,0
4.02362017725174,4.06972324483067,4.03912703156508,4.03912703156508,0
4.16606510014703,4.0944437383669,4.04941760688819,4.04941760688819,0
3.91980853438679,4.03993561068467,4.0534095480322,4.0534095480322,0
4.03697027223764,4.0710901229958,4.08460026381739,4.08460026381739,0
4.0329873764158,3.99039035111462,4.01221013375341,4.01221013375341,0
4.00035169567394,4.02741446523758,3.99362244434857,3.99362244434856,0
4.05682149552151,4.07132083594917,4.02164803736674,4.02164803736674,0
4.04775450250427,3.99598015308685,4.03224781454358,4.03224781454358,0
4.03171947135949,3.91623017519539,3.99001405453126,3.99001405453126,0
4.05706244616138,3.95593554314503,3.96605885573404,3.96605885573404,0
4.05689106781926,3.98718790068353,4.02565234095397,4.02565234095397,0
3.91739915683877,3.93704403597274,3.93470559284082,3.93470559284082,0
3.97721558495,3.89080377499789,3.94003755365251,3.94003755365251,0
4.0090450811782,4.00679497594885,3.96091075564228,3.96091075564228,0
3.99939014923646,3.93322142714632,3.9846837589805,3.98468375898049,0
3.95654826433026,3.93661013987367,3.90476702946169,3.90476702946169,0
3.82858943161799,3.82487640949215,3.85495663348841,3.85495663348841,0
3.93786143609939,4.10210462514568,4.00108224315196,4.00108224315197,0
3.90157909445976,4.06926496035311,4.03440141781592,4.03440141781592,0
4.09457188270735,4.11602100461196,4.09297111878417,4.09297111878416,0
4.10380960200229,4.04859824420319,4.0939806225111,4.09398062251111,0
3.88477929389153,3.93851652794439,3.93072242602274,3.93072242602274,0
3.94161177761776,3.97378577263058,3.94100263354562,3.94100263354562,0
3.79358131103622,3.90045311491115,3.94546495496888,3.94546495496888,0
3.97434386051508,4.04353276314075,4.04434116111685,4.04434116111685,0
4.08686754152493,4.01981803032591,4.03096763579415,4.03096763579415,0
4.06485513615962,3.98049121639278,4.02994879162,4.02994879162,0
3.9799548673191,4.01719534044449,3.98913219876281,3.98913219876281,0
3.88803598017503,3.81043477921581,3.78964009283018,3.78964009283018,0
4.085167063108,4.03559717249339,3.98028437603381,3.98028437603381,0
4.04489017118375,4.07533652962462,4.07005549544763,4.07005549544764,0
3.83671720616206,3.91639941394301,3.90177715799771,3.90177715799771,0
4.07087804039309,4.03561433656937,4.08230856542948,4.08230856542947,0
4.00582364039158,4.08014603522547,4.01452890382089,4.0145289038209,0
4.01793764451133,4.13622563416801,4.07752759723322,4.07752759723322,0
3.96594093742412,4.03303361806822,4.01203520830932,4.01203520830932,0
4.02093635085546,4.02759441274142,4.07315503930203,4.07315503930203,0
3.89512179719183,4.00575603756873,4.0226666270926,4.0226666270926,0
3.99037356258645,4.00186513109196,3.96628976701254,3.96628976701254,0
4.05668476848108,3.99295445742135,4.07454018713207,4.07454018713207,0
3.95175987582284,3.95885904032738,3.9520911267083,3.9520911267083,0
4.11209483498519,4.08642079608371,4.10907295188115,4.10907295188115,0
4.08422800593175,4.03881455312222,4.06216475092106,4.06216475092106,0
4.14657241429323,4.11578321881654,4.05821630061611,4.05821630061611,0
3.84113740288551,3.86560057059473,3.96372259946422,3.96372259946422,0
4.09212530741844,4.13283307746609,4.11620232166443,4.11620232166443,0
3.8855806147284,3.96075791004321,3.90650064747797,3.90650064747797,0
4.08571095586162,4.05022199247441,4.04338954673855,4.04338954673855,0
4.08139224360381,3.97626569817097,3.96137953625616,3.96137953625616,0
3.99568375388338,3.93048495603697,3.97195911069467,3.97195911069467,0
3.87960659362689,3.89744404715748,3.93873673476089,3.93873673476089,0
3.96708406162099,4.10337941689109,4.08076856223089,4.08076856223089,0
4.09610979671053,4.01318758532048,3.99418390767306,3.99418390767306,0
3.92913561748142,4.11636090131243,4.06832778274454,4.06832778274454,0
4.0417888167087,4.01661702438677,4.00982715583441,4.00982715583441,0
3.93781612527493,3.9052264767335,3.83182508239026,3.83182508239026,0
4.03460533341157,4.09637048474963,4.03223114309262,4.03223114309262,0
3.9055391914882,3.91781843662978,3.93518611830605,3.93518611830604,0
3.99754735230445,4.10345425022704,4.10511806938897,4.10511806938897,0
3.97680841449898,3.98058125716935,3.96484862822161,3.96484862822161,0
3.89103670934013,3.96167580084804,3.97908352330766,3.97908352330766,0
4.04555700381945,4.04139171751191,4.05161909789894,4.05161909789894,0
3.91230969666645,3.91776064090679,3.89786186362297,3.89786186362297,0
3.98223781273236,4.04485955888611,4.03110519994245,4.03110519994245,0
4.02181788673243,3.98292817482642,3.98821667808464,3.98821667808464,0
4.11744839236523,4.01911871584561,4.04562809672473,4.04562809672473,0
3.95373615999216,3.94447675609533,3.9375389159008,3.9375389159008,0
3.86681304163105,3.8405613191619,3.90135887010192,3.90135887010192,0
4.15031198657452,3.93503261111913,3.98750414116995,3.98750414116995,0
3.91430010398785,3.91078749706677,3.909293403985,3.909293403985,0
4.0000212443232,3.96041757462939,3.95238132518701,3.95238132518701,0
3.9003143167355,3.97854261442428,3.96890850531282,3.96890850531282,0
3.88332789321738,3.85372059682157,3.86791587807535,3.86791587807535,0
4.05635603956327,4.08024210189101,4.03727540974671,4.03727540974671,0
4.11189339939553,3.87807447279462,3.97968232222059,3.97968232222059,0
3.8201518571977,3.90087776475457,3.87947599717467,3.87947599717467,0
3.90023849208703,3.90863814501147,3.89090880563524,3.89090880563524,0
3.99483592952321,3.93949435011262,3.96866170673791,3.96866170673791,0
3.98531586120273,4.03398816350562,4.06564144013954,4.06564144013953,0
4.01638265296398,4.03474421292268,4.00047863839282,4.00047863839282,0
3.99473105675263,4.14656610696745,4.10399168247418,4.10399168247418,0
3.83309019659215,4.00938099000643,3.97584566566695,3.97584566566695,0
4.07765063941438,4.06045409730067,4.0209119657811,4.02091196578111,0
4.07860439500829,4.04077171349856,4.03741093628977,4.03741093628977,0
3.96788317204244,3.97587520934356,3.95964492981263,3.95964492981263,0
3.94433969653541,3.9825790010154,3.93899591677464,3.93899591677464,0
4.04597805334136,3.96392756475682,4.02226445724015,4.02226445724015,0
3.92871512047113,3.97540859397436,4.01002633815943,4.01002633815943,0
4.16785864838115,4.05521555214078,4.06934140980457,4.06934140980457,0
4.08078064065072,3.92152323022742,3.97829832167418,3.97829832167418,0
3.93878395154616,4.07840741473441,4.09661444701904,4.09661444701904,0
4.09522840703159,4.00984136679234,4.06873538675526,4.06873538675526,0
3.896842301683,3.81840450224677,3.85191099515474,3.85191099515474,0
4.02538377895967,3.98800204741548,4.01661461384699,4.01661461384699,0
3.87660226139171,3.87535913560109,3.89412808684893,3.89412808684893,0
3.84320605556019,3.91541780713962,3.95148601389993,3.95148601389993,0
4.04543269352613,4.03138643035248,4.05283979105347,4.05283979105347,0
4.13109008491015,4.13056148745867,4.12452945272558,4.12452945272558,0
3.92197227171229,4.0125542192699,4.0111331381877,4.0111331381877,0
4.13183034443867,3.97851235923067,4.036269134412,4.036269134412,0
3.9776032738425,3.965829726547,3.95599392976561,3.9559939297656,0
3.98386101007861,4.06285129577202,3.95940585455998,3.95940585455998,0
3.8955324370081,4.04878610005959,4.04831367284886,4.04831367284886,0
3.91628288965583,4.08622242356451,4.09436955514481,4.09436955514482,0
3.91914313507559,3.87281164551698,3.89925284228162,3.89925284228162,0
4.14594257775669,3.9891416240693,3.96588806854384,3.96588806854384,0
4.0387537706144,4.07277303305853,4.05642447005167,4.05642447005167,0
3.98054048113924,3.97072543775299,3.96274752442285,3.96274752442285,0
4.01850926821799,3.92711712555203,3.89515739902789,3.8951573990279,0
3.90568210087918,3.96357887728518,4.00640325949029,4.00640325949029,0
4.02602925456461,4.03479887792106,4.04447838726503,4.04447838726503,0
3.8254509987278,3.973261494828,3.92815163486264,3.92815163486263,0
3.91453198880535,3.84691262566065,3.85508350127568,3.85508350127568,0
4.05057498229211,3.88161086351873,3.92468199952694,3.92468199952694,0
3.94710061935376,3.83955940413873,3.90030927922473,3.90030927922473,0
3.99016220909199,4.01063105685505,4.00422171409164,4.00422171409164,0
3.9039614231562,3.92561642346655,3.91951495500087,3.91951495500087,0
4.07145796418311,4.02931850114554,4.01299623279656,4.01299623279655,0
3.89106485161333,4.040979473475,3.99616617883432,3.99616617883432,0
3.94839507989651,4.05440036661304,4.06857062707738,4.06857062707738,0
4.16740916956238,4.10639607835675,4.16549015153558,4.16549015153558,0
3.94748633198628,3.80155987629312,3.90634027701513,3.90634027701513,0
4.03715904109793,4.0950133385527,4.07070962618156,4.07070962618156,0
4.13067321172021,4.03380922585754,3.9780315149711,3.9780315149711,0
3.98940346906366,3.97083785475826,3.97156675047253,3.97156675047253,0
4.12089368998586,4.01177691213575,4.02348022451042,4.02348022451042,0
3.86176875105475,3.87286220475103,3.92558857456251,3.92558857456251,0
3.96098648219588,4.05108802293364,4.02619051008427,4.02619051008427,0
3.87632369978845,3.95500248226737,3.92288637217846,3.92288637217846,0
3.99275064540089,3.9998574394731,4.01213229290996,4.01213229290996,0
3.83191545903827,3.93131441625426,3.95191681034184,3.95191681034184,0
4.05232742551138,4.11365366198783,4.1317795614215,4.13177956142151,0
3.95026327758085,4.01495291474385,3.95476440674761,3.95476440674761,0
3.96039956877835,3.9534117965769,3.89297408815347,3.89297408815347,0
4.00831567393132,4.00576477644777,3.94307745628173,3.94307745628173,0
4.0549163406423,3.97985125744233,4.00934131365164,4.00934131365164,0
4.15948550830723,4.03205625482127,4.03302555359352,4.03302555359353,0
3.90589352853183,4.02827304559951,4.02085219140951,4.02085219140951,0
3.88239775530532,3.93244247531004,3.99287998235477,3.99287998235477,0
4.06186989783655,3.96046547166025,3.98681064224084,3.98681064224084,0
4.01585058937553,4.00028433594087,3.96426038257027,3.96426038257027,0
4.07137295735947,4.112694576114,4.04983004292885,4.04983004292885,0
3.96953021834514,3.99762582225234,4.00673686032169,4.00673686032169,0
4.09284787098865,4.03652158712488,4.0562161626752,4.0562161626752,0
3.98865427907683,4.03957882353291,4.03397581392894,4.03397581392893,0
3.92124480005269,3.86075088353111,3.86237276832236,3.86237276832236,0
4.17425679509115,4.05395920842497,4.03607115249575,4.03607115249575,0
4.01960714968962,3.98254842915288,3.99769988731401,3.99769988731401,0
4.02998607136484,4.03243963633948,4.01646080850565,4.01646080850566,0
3.97039922022961,4.01137334227535,3.99665912270582,3.99665912270582,0
4.00043338112392,4.02315447890528,4.04556397640208,4.04556397640208,0
3.93945925087601,4.02978281524296,4.06469014069602,4.06469014069601,0
3.85717533345725,3.94143836649844,3.84663020742363,3.84663020742363,0
3.96514033667861,3.97400160970845,3.94764318533776,3.94764318533776,0
3.93480883620318,3.90772037390607,3.88768394859665,3.88768394859665,0
4.03058781881581,3.9578415650615,3.99979770797156,3.99979770797155,0
4.03354610583614,4.02874027783704,4.07739535424958,4.07739535424958,0
3.91437959530107,3.93216918730033,3.97126776960414,3.97126776960414,0
3.99424728767101,3.95239868296851,3.95627793725176,3.95627793725176,0
4.11916980216268,4.0359750554942,4.07205648462786,4.07205648462786,0
4.01570440381865,3.99068836022992,4.00700953553581,4.00700953553581,0
3.97144367355159,4.00028127953406,4.01232493299382,4.01232493299382,0
3.98539956064168,3.91869333355515,3.98987555359018,3.98987555359018,0
4.11652531113594,4.09172560813949,4.07719636096173,4.07719636096173,0
3.86654462471568,3.93463491980815,3.98896131703738,3.98896131703738,0
4.14165572245544,3.99630165330461,4.07976418756226,4.07976418756226,0
3.95646858994316,3.92380190703611,3.90595594769548,3.90595594769548,0
3.82881727296945,3.8470510482868,3.86137530061925,3.86137530061925,0
3.86051819523926,4.00306087499619,3.97400307169719,3.97400307169719,0
4.01492515451892,4.00601114853022,3.99886916751726,3.99886916751726,0
3.980642305721,3.86860570714708,3.87862472243578,3.87862472243578,0
4.00293703964617,4.06674159573878,4.01833692467234,4.01833692467234,0
3.88338044555895,3.94774077612867,3.93419090951701,3.93419090951701,0
4.0500865357504,3.92671757853699,3.93500665184589,3.93500665184589,0
4.16909958809107,4.14188136460073,4.0887630350132,4.0887630350132,0
4.01126770248792,4.13876566758137,4.1399871516713,4.1399871516713,0
4.10763971063064,4.08562823084225,4.07267977318706,4.07267977318706,0
4.00514639285291,4.01617127728797,4.00802150837169,4.0080215083717,0
3.93189140158877,3.95143599955586,3.96654581662277,3.96654581662277,0
4.03922529324703,4.04704120931646,4.03339407791839,4.03339407791839,0
3.91764275422599,3.9175489297124,3.95910593156166,3.95910593156166,0
4.10844724418626,4.01877102716308,4.07539050455566,4.07539050455566,0
3.9782588791588,3.9797965058618,3.99947451475913,3.99947451475913,0
3.98876955274034,3.91653312612705,3.89558469257543,3.89558469257543,0
4.1159135769113,4.0621869270195,4.10232186093433,4.10232186093433,0
4.00510536546996,4.04736011433372,4.00888122315169,4.0088812231517,0
3.98303346131358,3.95003456242959,3.95577012162882,3.95577012162882,0
3.95378211076566,3.97486736397305,4.00222097741891,4.00222097741891,0
4.04839041718987,3.85173675112322,3.90614519255732,3.90614519255732,0
4.08711946516532,4.01956267864784,4.04717410174303,4.04717410174303,0
3.90833404954052,3.90156037250074,3.92166243278248,3.92166243278247,0
4.10598982581477,3.92416297813935,3.88274094249262,3.88274094249262,0
3.96279694569967,4.08413814606897,4.04439517386245,4.04439517386245,0
3.94002210748001,3.95082470620799,3.97431117930263,3.97431117930263,0
3.90978863650236,3.9448460668102,3.97447216392947,3.97447216392947,0
3.90021962869251,3.9108808317588,3.94709703253524,3.94709703253524,0
3.95811331262013,3.98521310288397,3.88150243230025,3.88150243230025,0
4.17366601269422,4.0118332425403,4.07322648014513,4.07322648014513,0
4.09006641596831,3.99674223049564,4.04785611005639,4.04785611005639,0
4.02802253165181,3.90413418141043,3.94500368023212,3.94500368023211,0
3.98528621935282,4.02001105544276,4.00487404962023,4.00487404962023,0
3.95412831125546,3.92292669040306,3.91084715879391,3.9108471587939,0
3.85485384218832,3.90258827067518,3.89477075716748,3.89477075716748,0
4.09481309649331,4.07024394883131,4.00701683348536,4.00701683348536,0
3.91797999237277,4.01475905643597,3.96213088230512,3.96213088230512,0
3.88298649666286,3.93140917191017,3.95375058456302,3.95375058456302,0
3.98030930681945,3.97422990378246,3.93938561864286,3.93938561864285,0
3.97649230043463,4.03031250784511,4.07315956644055,4.07315956644055,0
4.1468649706295,4.16283301726474,4.16291920380799,4.16291920380799,0
3.96072472262021,4.04980002985116,4.09495828291594,4.09495828291594,0
3.93023869796601,4.09011930637626,4.08365301865429,4.08365301865429,0
3.97227434657649,4.03508989662381,3.99546564649778,3.99546564649778,0
3.99890599796039,4.08077242020879,4.02723353723725,4.02723353723725,0
3.98653028569847,3.91574778545088,3.98373188083357,3.98373188083357,0
4.06689664805884,4.00000672949764,4.03241560385855,4.03241560385855,0
4.05146716733175,4.00111049896113,3.97764695549847,3.97764695549847,0
3.97000916578935,3.95275549288084,4.00660329483515,4.00660329483515,0
3.88440264045549,3.77775170920403,3.85121299761623,3.85121299761623,0
4.14180869418535,4.08520321796569,4.08737557791245,4.08737557791245,0
3.95645847048576,3.83187891365017,3.90711360516867,3.90711360516867,0
4.02984234012028,3.89973049221636,3.89191374435033,3.89191374435033,0
3.95358259991828,3.90919414526414,3.8782122980401,3.87821229804009,0
3.87475819739621,4.01567418839316,3.90251642117348,3.90251642117348,0
3.87989785512202,3.92214805120209,3.98209421626762,3.98209421626762,0
4.0116117123995,4.00330060079101,3.97494502698533,3.97494502698533,0
4.09650782192567,3.99016031625318,4.01968310499504,4.01968310499504,0
4.04395238193316,4.10849955337983,4.112550472633,4.112550472633,0
4.07083260417308,4.06591390304594,4.12708430543582,4.12708430543582,0
3.90454363111689,4.06257342199841,4.08637931707974,4.08637931707974,0
3.97828604273475,4.04919098616741,3.97275342312369,3.97275342312369,0
3.94215140825139,4.00039142542835,3.96785776974916,3.96785776974916,0
4.01356676419931,4.01458451458032,3.94949934787114,3.94949934787114,0
3.97506635438874,4.07167693519174,3.96730151488832,3.96730151488832,0
4.03632265683508,4.02752243821626,3.99955434830705,3.99955434830705,0
4.00323217711965,4.02435399434693,4.00239778297036,4.00239778297036,0
4.08090295370394,4.06450329182738,4.07648203968542,4.07648203968542,0
3.946998990916,4.1117652415156,4.04482069868656,4.04482069868656,0
4.02523723232586,4.16163907388809,4.08843755538365,4.08843755538365,0
4.00739049074572,4.07912873140891,4.0538500049737,4.0538500049737,0
4.1145942159164,4.06594843797531,4.10219204682969,4.10219204682969,0
3.97266212151381,3.90036597253169,3.93010981918203,3.93010981918204,0
3.94928825422513,3.94818547085546,3.97181355373516,3.97181355373516,0
3.87300018440881,4.03539891773628,4.04561456680773,4.04561456680773,0
4.05477728086323,3.96728139843291,3.96578529376915,3.96578529376915,0
3.83692211547852,3.86191594462756,3.92843106788191,3.92843106788191,0
3.97625814716772,3.81586201947602,3.86589782207235,3.86589782207235,0
4.13381411969199,4.09680644548455,4.05886495063283,4.05886495063283,0
4.09927387834521,4.26426980900363,4.19652308030795,4.19652308030795,0
4.15992484888019,4.043093356421,4.02669271694055,4.02669271694055,0
3.85789064036888,3.82407644933349,3.87606713880238,3.87606713880238,0
3.95732489196184,3.87896080344711,3.91742961918932,3.91742961918932,0
3.8837407801833,3.98103922168802,3.94739637624262,3.94739637624262,0
3.96001626009879,4.03580518343637,4.00226389043149,4.00226389043149,0
3.86780749231999,3.88290458695237,3.91472596911189,3.91472596911189,0
3.88413634513532,4.03273708434825,4.03453318091996,4.03453318091996,0
4.02277231478862,4.04799916580738,3.9877722121807,3.9877722121807,0
4.09314822486698,3.98059546727535,4.00629282538788,4.00629282538788,0
4.0259596081442,4.01464977974543,4.06200504223178,4.06200504223178,0
4.0252824799685,3.99757075448586,4.02544910255255,4.02544910255255,0
4.03693146823166,4.01394188282433,4.15176847889221,4.15176847889221,0
4.04308575862314,4.04927713951018,4.07861910107384,4.07861910107383,0
4.07574073865385,3.99433052866392,4.06347764596273,4.06347764596273,0
3.94826996566385,3.99023432456416,3.9478015336939,3.9478015336939,0
4.01267160455033,3.99776884643088,4.0783646607904,4.0783646607904,0
3.94014336790305,3.99716847672007,3.97623911066665,3.97623911066665,0
3.91550877709071,4.0250951023763,3.94909785316942,3.94909785316942,0
4.05028879688391,3.9753780490483,4.00097233569753,4.00097233569753,0
3.8635378144789,3.93343042741345,3.87309449540676,3.87309449540675,0
4.00978118976833,3.9482970950037,3.95975432444866,3.95975432444866,0
3.88439962574138,4.08417358683856,4.10751941680053,4.10751941680053,0
3.89052695502684,3.97145615617784,3.99538409505464,3.99538409505464,0
3.98998599422915,4.01140072567006,3.97953458736331,3.97953458736331,0
4.05080218984762,3.95583452410456,3.99114941933521,3.99114941933521,0
3.96868623581081,3.95384902329422,4.00163733351222,4.00163733351222,0
4.00093115946079,4.10369994908215,4.01117321673163,4.01117321673163,0
4.04711903137107,4.01266609644781,4.03913787919717,4.03913787919717,0
4.00025340702136,3.8897027193437,3.95521532174417,3.95521532174417,0
3.89162693912457,3.92712822284318,3.93061969280392,3.93061969280392,0
4.08135305879276,3.90675557567792,3.89845565776911,3.89845565776912,0
3.94484919724203,3.91042110648091,3.95373257759913,3.95373257759913,0
4.09907621805825,4.07772428644821,4.06887050316436,4.06887050316436,0
3.94313091674901,3.94442634709493,3.98172589145581,3.98172589145581,0
3.96735832182552,4.00970356020336,3.98635882405952,3.98635882405952,0
4.04029652780434,4.0647922522193,4.03143203264444,4.03143203264444,0
3.99976483323766,4.1224696563247,4.11530003541656,4.11530003541656,0
4.16105785915124,4.06065805482173,4.07303352028333,4.07303352028332,0
3.91788306557473,3.99720368445957,3.98651359662326,3.98651359662326,0
3.90623822820772,3.90101473922602,3.92798764011671,3.9279876401167,0
4.06243324403364,3.93055415756207,3.99588432207455,3.99588432207455,0
3.99358947474125,3.96918241824202,4.00142388712408,4.00142388712408,0
3.97249346784215,4.01359155325764,3.95148023616382,3.95148023616382,0
4.098982827414,4.04220132685392,3.98266445735258,3.98266445735258,0
3.98413481033018,3.87900719161692,3.93442151730866,3.93442151730866,0
4.13100572661796,4.02769141319985,4.01066780298303,4.01066780298303,0
3.91277438489898,3.91103643349927,3.95470815229196,3.95470815229196,0
4.03408331905126,3.96672402851462,3.92783211135506,3.92783211135506,0
3.96762490497332,3.81143784236714,3.89387840644671,3.89387840644671,0
3.95650807173728,3.9928817779572,3.98942506754488,3.98942506754488,0
3.84751064792635,4.0121044219771,3.99477161970555,3.99477161970555,0
3.99955607697938,3.99389729455582,4.01959396225336,4.01959396225336,0
4.10916860593844,4.13824913387998,4.11809790036871,4.11809790036871,0
4.02541818384851,3.88755555465156,3.97058742301272,3.97058742301272,0
4.11836624406414,4.0699611920725,4.08133614722672,4.08133614722671,0
4.14522994614627,4.10840170905195,4.15012741463217,4.15012741463217,0
3.9440990864823,3.94447364780198,3.91842305908319,3.91842305908319,0
4.08921505884382,4.08993491828938,4.08037451806336,4.08037451806335,0
3.88564418683911,3.95887292977363,3.99692736699763,3.99692736699763,0
3.98956377605673,3.92572754553808,3.97273979830836,3.97273979830836,0
3.94669651048501,3.87996008252668,3.9462075396173,3.9462075396173,0
3.97298674616345,3.93922559486334,3.95769247146535,3.95769247146535,0
3.85177260252186,3.92917657957626,3.94142169558568,3.94142169558568,0
3.95385135075872,4.05500971323083,4.04262414608023,4.04262414608023,0
4.05440779582943,4.02345301802048,4.04017891940396,4.04017891940396,0
3.90638655810196,3.90478430422053,3.93376563608596,3.93376563608596,0
3.97607324848763,4.10211874447386,4.0793960298609,4.0793960298609,0
3.96452700239848,4.05607602812712,4.06512555837349,4.06512555837349,0
4.05104674140998,3.97182452963144,4.00588653123009,4.0058865312301,0
3.90030692211616,3.90095992238751,3.86196479509813,3.86196479509813,0
3.98326414179974,3.9568077905188,3.98269917331967,3.98269917331968,0
4.103898279402,4.06928075300014,4.04521518507262,4.04521518507263,0
4.04730959445926,4.01512539799856,4.0392884602581,4.0392884602581,0
4.16967021732431,3.97210302971733,4.0062106101336,4.00621061013359,0
3.95506735272189,4.02693869548097,4.06251937292491,4.06251937292491,0
4.02546608302698,3.95863605784349,4.00366843616638,4.00366843616638,0
4.03547031912942,3.91819763873089,3.97497320277937,3.97497320277937,0
3.94311496750908,3.8479326747961,3.84970590308717,3.84970590308717,0
4.22557954890887,4.1734359695465,4.16860727604498,4.16860727604498,0
3.9867191664996,4.01932002632646,3.99300550329535,3.99300550329535,0
3.9327567103372,3.99666155389767,4.02877311217609,4.02877311217609,0
4.09154789539427,4.02628469587071,4.05752720544916,4.05752720544916,0
3.92481044115391,3.98857840064719,3.89217749636742,3.89217749636743,0
3.97402368107063,3.91134910009489,3.93791435008417,3.93791435008418,0
4.05578231125491,4.05875828256081,4.05264830839712,4.05264830839712,0
4.20798943359736,4.01584031159304,4.04862422992804,4.04862422992804,0
3.90297306842463,3.88272070805305,3.87662773128666,3.87662773128666,0
3.94346417199473,4.07307390388985,4.06642547060378,4.06642547060378,0
4.01167928849771,3.98739533384764,4.02294981791417,4.02294981791417,0
3.89226355562366,3.88616279301,3.91144226980724,3.91144226980724,0
4.08882679146354,4.0201139205789,3.97014610235763,3.97014610235763,0
4.08318154588142,4.10186914550882,4.07673863187061,4.07673863187061,0
3.94115892868658,3.96560773022312,3.9597223014069,3.9597223014069,0
3.86229266500984,3.98281080271761,4.02068374712154,4.02068374712154,0
3.99165428295312,4.04201873402184,3.99133643957952,3.99133643957952,0
4.23667193508694,4.23187159754994,4.23013589260374,4.23013589260374,0
4.08603344111202,4.15861065455784,4.15633828492486,4.15633828492486,0
3.9103987878687,3.96589086258206,3.90231966258923,3.90231966258923,0
4.0431155061157,3.90786270332083,3.92246455524981,3.92246455524981,0
3.79193693402513,3.89002297489724,3.85964191675483,3.85964191675483,0
4.01075925709432,4.05370894875323,4.10833789393698,4.10833789393698,0
4.02806810666008,3.94609124660969,4.02084215862281,4.02084215862281,0
3.8819350972215,3.88854459510288,3.9519688042685,3.9519688042685,0
4.03744101918791,3.8174693197102,3.88593467756641,3.88593467756641,0
3.96638245261983,3.98447724415006,3.98633878791251,3.98633878791251,0
4.02362018963816,4.07122678608204,3.99844172015083,3.99844172015083,0
4.11998265157178,4.10068888189124,4.09576602529693,4.09576602529693,0
3.9129340087077,3.89554389202568,3.93206855524599,3.93206855524599,0
3.93161063708454,4.12806185606233,4.03652426656258,4.03652426656258,0
3.92590498213395,4.14447093563183,4.10602224591727,4.10602224591727,0
3.97604823792421,4.00056331835457,3.97084095481601,3.97084095481601,0
4.11935549073563,4.04009880568546,3.99025233234407,3.99025233234407,0
4.0853072037756,3.97231303013649,4.01406995902163,4.01406995902164,0
3.95284434012398,3.91136374972811,3.96226775500096,3.96226775500096,0
3.83111701361811,3.9303644096701,3.91148529052905,3.91148529052905,0
3.99232924595773,4.10047885385041,4.03543308944255,4.03543308944254,0
4.11597977192417,3.98592946300018,4.07806993742988,4.07806993742989,0
4.05492619448932,3.87568043363026,3.90724246061714,3.90724246061714,0
4.02721677341299,4.09587103885157,4.0651811484594,4.0651811484594,0
4.03306204503202,3.96619009433673,3.97512252305257,3.97512252305257,0
4.03717314764801,4.04720874040425,4.03427840107923,4.03427840107924,0
3.8871185883542,3.96913973768289,3.91771110291194,3.91771110291194,0
3.92957983718827,4.07072196700556,4.00362153176991,4.00362153176991,0
4.07981758462647,4.03814426756045,3.99859561440829,3.99859561440829,0
4.08045718869731,4.04584510538932,4.06307813029796,4.06307813029796,0
3.87307670994039,3.85694110291364,3.91709252754584,3.91709252754584,0
4.06739659981511,4.0495558957587,4.05822600383541,4.05822600383541,0
4.01956255725141,3.99848383960497,4.05781160034794,4.05781160034794,0
3.86701895178276,3.86351836910756,3.90622263623954,3.90622263623954,0
3.96876690554998,4.00239863666648,3.99265659244447,3.99265659244447,0
3.83882592839272,4.09428946524811,4.04898519952461,4.04898519952461,0
3.95216261791495,3.98583602605638,3.98792485827306,3.98792485827306,0
3.76449375882798,3.91433834662496,3.90236837101727,3.90236837101727,0
4.1061879885127,4.10028238060447,4.06265073057047,4.06265073057047,0
4.1044659142414,4.10666120065242,4.11552026484867,4.11552026484867,0
3.99196277173833,4.04389248617997,4.03494305619033,4.03494305619033,0
3.99268585568653,3.8968828781598,3.91742206612178,3.91742206612178,0
4.06176073770586,3.87075358868534,3.93270034545315,3.93270034545315,0
4.05347291399471,3.95760685060274,3.99793817752342,3.99793817752342,0
3.94241526571269,4.00440222512837,4.03271122679599,4.03271122679599,0
4.0106188256641,3.94746226439621,3.98130323632972,3.98130323632972,0
4.11348882590496,4.06295273533819,4.09985851598782,4.09985851598782,0
